table_id,sequence_number,topic_id
C24010D,110,2
C24010E,110,3
C24010E,110,17
C24010E,110,2
C24010F,111,3
C24010F,111,17
C24010F,111,2
C24010G,111,3
C24010G,111,17
C24010G,111,2
C24010H,111,3
C24010H,111,17
C24010H,111,2
C24010I,112,3
C24010I,112,17
C24010I,112,2
C24020,115,17
C24020,115,2
C24030,117,17
C24030,117,2
C24040,119,17
C24040,119,2
C24050,121,17
C24060,123,17
C24070,125,17
C24080,125,17
C24080,125,2
C24090,125,17
C24090,125,2
C25004,144,26
C25004,144,27
C25014,144,26
C25014,144,27
C25014,144,15
C25015,145,26
C25015,145,7
C25015,145,1
C25015,145,27
C25015,145,15
C25016,145,26
C25016,145,23
C25016,145,27
C25016,145,15
C25020,145,26
C25020,145,23
C25020,145,15
C25023,145,26
C25023,145,23
C25023,145,27
C25027,145,26
C25027,145,7
C25027,145,1
C25027,145,28
C25032,145,26
C25032,145,23
C25032,145,15
C25032A,146,26
C25032A,146,3
C25032A,146,7
C25032A,146,23
C25032B,146,26
C25032B,146,3
C25032B,146,7
C25032B,146,23
C25032C,146,26
C25032C,146,3
C25032C,146,7
C25032C,146,23
C25032D,146,26
C25032D,146,3
C25032D,146,7
C25032D,146,23
C25032E,146,26
C25032E,146,3
C25032E,146,7
C25032E,146,23
C25032F,146,26
C25032F,146,3
C25032F,146,7
C25032F,146,23
C25032G,146,26
C25032G,146,3
C25032G,146,7
C25032G,146,23
C25032H,146,26
C25032H,146,3
C25032H,146,7
C25032H,146,23
C25032I,146,26
C25032I,146,3
C25032I,146,7
C25032I,146,23
C25033,146,1
C25033,146,26
C25033,146,15
C25033,146,23
C25033,146,2
C25043,147,26
C25043,147,15
C25045,147,26
C25045,147,16
C25045,147,15
C25050,147,26
C25050,147,23
C25050,147,27
C25054,147,26
C25054,147,23
C25055,147,26
C25055,147,7
C25056,147,29
C25056,147,26
C25061,147,29
C25061,147,26
C25066,148,29
C25066,148,26
C25066,148,23
C25068,148,29
C25068,148,26
C25068,148,23
C25072,148,29
C25072,148,26
C25072,148,7
C25072,148,10
C25073,148,29
C25073,148,26
C25073,148,7
C25073,148,23
C25073,148,10
C25074,150,29
C25074,150,26
C25074,150,7
C25074,150,10
C25075,150,29
C25075,150,26
C25079,150,29
C25079,150,26
C25079,150,7
C25079,150,1
C25080,150,29
C25080,150,26
C25080,150,23
C25085,150,29
C25085,150,26
C25093,149,29
C25093,149,26
C25093,149,7
C25093,149,10
C25095,149,29
C25095,149,26
C25095,149,7
C25095,149,10
C25108,151,29
C25108,151,26
C25108,151,23
C25110,151,29
C25110,151,26
C25110,151,7
C25110,151,15
C25112,151,29
C25112,151,26
C25112,151,23
C25114,151,29
C25114,151,26
C25114,151,7
C25114,151,15
C25115,152,26
C25115,152,7
C25115,152,15
C25116,152,26
C25116,152,7
C25116,152,1
C25116,152,15
C25117,152,26
C25117,152,23
C25117,152,15
C25121,153,29
C25121,153,26
C25121,153,7
C25121,153,10
C25122,153,29
C25122,153,26
C25122,153,7
C25122,153,10
C25123,153,26
C25123,153,15
