table_id,sequence_number,topic_id
B17022,72,7
B17022,72,17
B17023,72,16
B17023,72,8
B17023,72,17
C17022,72,16
C17022,72,18
C17022,72,8
C17022,72,7
C17023,72,16
C17023,72,8
C17023,72,17
B17024,73,0
B17024,73,8
B17024,73,7
B17025,73,15
B17025,73,8
C17024,73,0
C17024,73,8
C17024,73,7
C17025,73,15
C17025,73,8
B18101,74,0
B18101,74,23
B18101,74,2
B18101A,74,0
B18101A,74,3
B18101A,74,23
B18101B,74,0
B18101B,74,3
B18101B,74,23
B18101C,74,0
B18101C,74,3
B18101C,74,23
B18101D,74,0
B18101D,74,3
B18101D,74,23
B18101E,74,0
B18101E,74,3
B18101E,74,23
B18101F,74,0
B18101F,74,3
B18101F,74,23
B18101G,74,0
B18101G,74,3
B18101G,74,23
B18101H,74,0
B18101H,74,3
B18101H,74,23
B18101I,74,0
B18101I,74,3
B18101I,74,23
B18102,74,0
B18102,74,23
B18102,74,2
C18101,74,0
C18101,74,23
C18101,74,2
C18102,74,0
C18102,74,23
C18102,74,2
B18103,75,0
B18103,75,23
B18103,75,2
B18104,75,0
B18104,75,23
B18104,75,2
B18105,75,0
B18105,75,23
B18105,75,2
B18106,75,0
B18106,75,23
B18106,75,2
C18103,75,0
C18103,75,23
C18103,75,2
C18104,75,0
C18104,75,23
C18104,75,2
C18105,75,0
C18105,75,23
C18105,75,2
C18106,75,0
C18106,75,23
C18106,75,2
B18107,76,0
B18107,76,23
B18107,76,2
B18108,76,0
B18108,76,23
B18120,76,11
B18120,76,0
B18120,76,23
B18130,76,8
B18130,76,0
B18130,76,23
B18140,76,2
B18140,76,23
B18140,76,7
C18107,76,0
C18107,76,23
C18107,76,2
C18108,76,0
C18108,76,23
C18120,76,11
C18120,76,23
C18130,76,8
C18130,76,0
C18130,76,23
B19001,77,16
B19001,77,7
B19001A,77,3
B19001A,77,16
B19001A,77,7
B19001B,77,3
B19001B,77,16
B19001B,77,7
B19037,77,16
B19037,77,7
C19001,77,16
C19001,77,7
C19001A,77,3
C19001A,77,16
C19001A,77,7
C19001B,77,3
C19001B,77,16
C19001B,77,7
C19037,77,16
C19037,77,7
B19001C,78,3
B19001C,78,16
B19001C,78,7
B19001D,78,3
B19001D,78,16
B19001D,78,7
B19001E,78,3
B19001E,78,16
B19001E,78,7
B19001F,78,3
B19001F,78,16
B19001F,78,7
B19001G,78,3
B19001G,78,16
B19001G,78,7
B19001H,78,3
B19001H,78,16
B19001H,78,7
B19001I,78,3
B19001I,78,16
B19001I,78,7
B19013,78,16
B19013,78,7
B19013A,78,3
B19013A,78,16
B19013A,78,7
B19013B,78,3
B19013B,78,16
B19013B,78,7
B19013C,78,3
B19013C,78,16
B19013C,78,7
B19013D,78,3
B19013D,78,16
B19013D,78,7
B19013E,78,3
B19013E,78,16
B19013E,78,7
B19013F,78,3
B19013F,78,16
B19013F,78,7
B19013G,78,3
B19013G,78,16
B19013G,78,7
B19013H,78,3
B19013H,78,16
B19013H,78,7
B19013I,78,3
B19013I,78,16
B19013I,78,7
B19019,78,16
B19019,78,7
B19025,78,16
B19025,78,7
B19025A,78,3
B19025A,78,16
B19025A,78,7
B19025B,78,3
B19025B,78,16
B19025B,78,7
B19025C,78,3
B19025C,78,16
B19025C,78,7
B19025D,78,3
B19025D,78,16
B19025D,78,7
B19025E,78,3
B19025E,78,16
B19025E,78,7
B19025F,78,3
B19025F,78,16
B19025F,78,7
B19025G,78,3
B19025G,78,16
B19025G,78,7
B19025H,78,3
B19025H,78,16
B19025H,78,7
B19025I,78,3
B19025I,78,16
B19025I,78,7
C19001C,78,3
C19001C,78,16
C19001C,78,7
C19001D,78,3
C19001D,78,16
C19001D,78,7
C19001E,78,3
C19001E,78,16
C19001E,78,7
C19001F,78,3
C19001F,78,16
C19001F,78,7
C19001G,78,3
C19001G,78,16
C19001G,78,7
C19001H,78,3
C19001H,78,16
C19001H,78,7
C19001I,78,3
C19001I,78,16
C19001I,78,7
B19037A,79,3
B19037A,79,16
B19037A,79,7
B19037B,79,3
B19037B,79,16
B19037B,79,7
C19037A,79,3
C19037A,79,16
C19037A,79,7
C19037B,79,3
C19037B,79,16
C19037B,79,7
B19037C,80,3
B19037C,80,16
B19037C,80,7
B19037D,80,3
B19037D,80,16
B19037D,80,7
C19037C,80,3
C19037C,80,16
C19037C,80,7
C19037D,80,3
C19037D,80,16
C19037D,80,7
B19037E,81,3
B19037E,81,16
B19037E,81,7
B19037F,81,3
B19037F,81,16
B19037F,81,7
C19037E,81,3
C19037E,81,16
C19037E,81,7
C19037F,81,3
C19037F,81,16
C19037F,81,7
B19037G,82,3
B19037G,82,16
B19037G,82,7
B19037H,82,3
B19037H,82,16
B19037H,82,7
C19037G,82,3
C19037G,82,16
C19037G,82,7
C19037H,82,3
C19037H,82,16
C19037H,82,7
B19037I,83,3
B19037I,83,16
B19037I,83,7
B19049,83,0
B19049,83,16
B19049,83,7
B19050,83,0
B19050,83,16
B19050,83,7
B19051,83,16
B19051,83,7
B19052,83,16
B19052,83,7
B19053,83,11
B19053,83,16
B19053,83,7
B19054,83,16
B19054,83,7
B19055,83,16
B19055,83,7
B19056,83,16
B19056,83,7
B19057,83,19
B19057,83,16
B19057,83,7
B19058,83,19
B19058,83,16
B19058,83,7
B19059,83,16
B19059,83,7
B19060,83,16
B19060,83,7
B19061,83,16
B19061,83,7
B19062,83,16
B19062,83,7
B19063,83,11
B19063,83,16
B19063,83,7
B19064,83,16
B19064,83,7
B19065,83,16
B19065,83,7
B19066,83,16
B19066,83,7
B19067,83,19
B19067,83,16
B19067,83,7
B19069,83,16
B19069,83,7
B19070,83,16
B19070,83,7
B19080,83,16
B19080,83,7
B19081,83,16
B19081,83,7
B19082,83,16
B19082,83,7
B19083,83,7
B19101,83,16
B19101,83,7
B19101A,83,3
B19101A,83,16
B19101A,83,7
C19037I,83,3
C19037I,83,16
C19037I,83,7
C19101,83,16
C19101,83,7
C19101A,83,3
C19101A,83,16
C19101A,83,7
B19101B,84,3
B19101B,84,16
B19101B,84,7
B19101C,84,3
B19101C,84,16
B19101C,84,7
B19101D,84,3
B19101D,84,16
B19101D,84,7
B19101E,84,3
B19101E,84,16
B19101E,84,7
B19101F,84,3
B19101F,84,16
B19101F,84,7
B19101G,84,3
B19101G,84,16
B19101G,84,7
B19101H,84,3
B19101H,84,16
B19101H,84,7
B19101I,84,3
B19101I,84,16
B19101I,84,7
B19113,84,16
B19113,84,7
B19113A,84,3
B19113A,84,16
B19113A,84,7
B19113B,84,3
B19113B,84,16
B19113B,84,7
B19113C,84,3
B19113C,84,16
B19113C,84,7
B19113D,84,3
B19113D,84,16
B19113D,84,7
B19113E,84,3
B19113E,84,16
B19113E,84,7
B19113F,84,3
B19113F,84,16
B19113F,84,7
B19113G,84,3
B19113G,84,16
B19113G,84,7
B19113H,84,3
B19113H,84,16
B19113H,84,7
B19113I,84,3
B19113I,84,16
B19113I,84,7
B19119,84,18
B19119,84,16
B19119,84,7
C19101B,84,3
C19101B,84,16
C19101B,84,7
C19101C,84,3
C19101C,84,16
C19101C,84,7
C19101D,84,3
C19101D,84,16
C19101D,84,7
C19101E,84,3
C19101E,84,16
C19101E,84,7
C19101F,84,3
C19101F,84,16
C19101F,84,7
C19101G,84,3
C19101G,84,16
C19101G,84,7
C19101H,84,3
C19101H,84,16
C19101H,84,7
C19101I,84,3
C19101I,84,16
C19101I,84,7
B19121,85,16
B19121,85,7
B19125,85,16
B19125,85,17
B19125,85,7
B19126,85,18
B19126,85,16
B19126,85,17
B19126,85,7
B19127,85,16
B19127,85,7
B19128,85,18
B19128,85,16
B19128,85,17
B19128,85,7
B19129,85,11
B19129,85,16
B19129,85,7
B19130,85,0
B19130,85,18
B19130,85,16
B19130,85,7
B19131,85,18
B19131,85,16
B19131,85,17
B19131,85,7
C19131,85,18
C19131,85,16
C19131,85,17
C19131,85,7
B19201,86,16
B19201,86,7
B19202,86,16
B19202,86,7
B19202A,86,3
B19202A,86,16
B19202A,86,7
B19202B,86,3
B19202B,86,16
B19202B,86,7
B19202C,86,3
B19202C,86,16
B19202C,86,7
B19202D,86,3
B19202D,86,16
B19202D,86,7
B19202E,86,3
B19202E,86,16
B19202E,86,7
B19202F,86,3
B19202F,86,16
B19202F,86,7
B19202G,86,3
B19202G,86,16
B19202G,86,7
B19202H,86,3
B19202H,86,16
B19202H,86,7
B19202I,86,3
B19202I,86,16
B19202I,86,7
B19214,86,16
B19214,86,7
B19215,86,0
B19215,86,2
B19215,86,16
B19215,86,7
B19216,86,0
B19216,86,2
B19216,86,16
B19216,86,7
B19301,86,7
B19301A,86,3
B19301A,86,7
B19301B,86,3
B19301B,86,7
B19301C,86,3
B19301C,86,7
B19301D,86,3
B19301D,86,7
B19301E,86,3
B19301E,86,7
B19301F,86,3
B19301F,86,7
B19301G,86,3
B19301G,86,7
B19301H,86,3
B19301H,86,7
B19301I,86,3
B19301I,86,7
B19313,86,7
B19313A,86,3
B19313A,86,7
B19313B,86,3
B19313B,86,7
B19313C,86,3
B19313C,86,7
B19313D,86,3
B19313D,86,7
B19313E,86,3
B19313E,86,7
B19313F,86,3
B19313F,86,7
B19313G,86,3
B19313G,86,7
B19313H,86,3
B19313H,86,7
B19313I,86,3
B19313I,86,7
B19325,86,2
B19325,86,11
B19325,86,7
B19326,86,2
B19326,86,11
B19326,86,7
C19201,86,16
C19201,86,7
B20001,87,2
B20001,87,7
B20002,87,2
B20002,87,7
B20003,87,2
B20003,87,11
B20003,87,7
B20004,87,6
B20004,87,2
B20004,87,7
B20005,87,2
B20005,87,11
B20005,87,7
C20005,87,2
C20005,87,11
C20005,87,7
B20005A,88,2
B20005A,88,11
B20005A,88,3
B20005A,88,7
B20005B,88,2
B20005B,88,11
B20005B,88,3
B20005B,88,7
C20005A,88,2
C20005A,88,11
C20005A,88,3
C20005A,88,7
B20005C,89,2
B20005C,89,3
B20005C,89,11
B20005C,89,7
C20005B,89,2
C20005B,89,11
C20005B,89,3
C20005B,89,7
C20005C,89,2
C20005C,89,3
C20005C,89,11
C20005C,89,7
B20005D,90,2
B20005D,90,3
B20005D,90,11
B20005D,90,7
B20005E,90,2
B20005E,90,11
B20005E,90,3
B20005E,90,7
C20005D,90,2
C20005D,90,3
C20005D,90,11
C20005D,90,7
B20005F,91,2
B20005F,91,3
B20005F,91,11
B20005F,91,7
C20005E,91,2
C20005E,91,11
C20005E,91,3
C20005E,91,7
C20005F,91,2
C20005F,91,3
C20005F,91,11
C20005F,91,7
B20005G,92,2
B20005G,92,3
B20005G,92,11
B20005G,92,7
B20005H,92,2
B20005H,92,11
B20005H,92,3
B20005H,92,7
C20005G,92,2
C20005G,92,3
C20005G,92,11
C20005G,92,7
B20005I,93,2
B20005I,93,11
B20005I,93,3
B20005I,93,7
B20017,93,2
B20017,93,11
B20017,93,7
B20017A,93,2
B20017A,93,11
B20017A,93,7
B20017B,93,2
B20017B,93,11
B20017B,93,7
B20017C,93,2
B20017C,93,11
B20017C,93,7
B20017D,93,2
B20017D,93,11
B20017D,93,7
B20017E,93,2
B20017E,93,11
B20017E,93,7
B20017F,93,2
B20017F,93,11
B20017F,93,7
B20017G,93,2
B20017G,93,11
B20017G,93,7
B20017H,93,2
B20017H,93,11
B20017H,93,7
B20017I,93,2
B20017I,93,11
B20017I,93,3
B20017I,93,7
C20005H,93,2
C20005H,93,11
C20005H,93,3
C20005H,93,7
C20005I,93,2
C20005I,93,11
C20005I,93,3
C20005I,93,7
B21001,94,0
B21001,94,26
B21001,94,2
B21001A,94,0
B21001A,94,3
B21001A,94,26
B21001A,94,2
B21001B,94,0
B21001B,94,3
B21001B,94,26
B21001B,94,2
B21001C,94,0
B21001C,94,3
B21001C,94,26
B21001C,94,2
B21001D,94,0
B21001D,94,3
B21001D,94,26
B21001D,94,2
C21001A,94,0
C21001A,94,3
C21001A,94,26
C21001A,94,2
C21001B,94,0
C21001B,94,3
C21001B,94,26
C21001B,94,2
C21001C,94,0
C21001C,94,3
C21001C,94,26
C21001C,94,2
C21001D,94,0
C21001D,94,3
C21001D,94,26
C21001D,94,2
B21001E,95,0
B21001E,95,3
B21001E,95,26
B21001E,95,2
B21001F,95,0
B21001F,95,3
B21001F,95,26
B21001F,95,2
B21001G,95,0
B21001G,95,3
B21001G,95,26
B21001G,95,2
B21001H,95,0
B21001H,95,3
B21001H,95,26
B21001H,95,2
B21001I,95,0
B21001I,95,3
B21001I,95,26
B21001I,95,2
C21001E,95,0
C21001E,95,3
C21001E,95,26
C21001E,95,2
C21001F,95,0
C21001F,95,3
C21001F,95,26
C21001F,95,2
C21001G,95,0
C21001G,95,3
C21001G,95,26
C21001G,95,2
C21001H,95,0
C21001H,95,3
C21001H,95,26
C21001H,95,2
C21001I,95,0
C21001I,95,3
C21001I,95,26
C21001I,95,2
B21002,96,26
B21003,96,6
B21003,96,26
B21004,96,2
B21004,96,26
B21004,96,7
B21005,96,11
B21005,96,0
B21005,96,26
B21007,96,23
B21007,96,0
B21007,96,8
B21007,96,26
B21100,96,23
B21100,96,26
C21005,96,11
C21005,96,26
C21007,96,23
C21007,96,0
C21007,96,8
C21007,96,26
C21100,96,23
C21100,96,26
B22001,97,19
B22001,97,16
B22002,97,19
B22002,97,16
B22002,97,17
B22003,97,19
B22003,97,8
B22003,97,16
B22005A,97,19
B22005A,97,3
B22005A,97,16
B22005B,97,19
B22005B,97,3
B22005B,97,16
B22005C,97,19
B22005C,97,3
B22005C,97,16
B22005D,97,19
B22005D,97,3
B22005D,97,16
B22005E,97,19
B22005E,97,3
B22005E,97,16
B22005F,97,19
B22005F,97,3
B22005F,97,16
B22005G,97,19
B22005G,97,3
B22005G,97,16
B22005H,97,19
B22005H,97,3
B22005H,97,16
B22005I,97,19
B22005I,97,3
B22005I,97,16
B22007,97,19
B22007,97,11
B22007,97,18
B22007,97,16
B22008,97,19
B22008,97,16
B22008,97,7
B22010,97,19
B22010,97,23
B22010,97,16
C22001,97,19
C22001,97,16
C22002,97,19
C22002,97,16
C22002,97,17
C22007,97,19
C22007,97,11
C22007,97,18
C22007,97,16
B23001,98,0
B23001,98,11
B23001,98,2
B23024,98,23
B23024,98,8
B23024,98,11
B23002A,99,0
B23002A,99,3
B23002A,99,11
B23002A,99,2
C23001,99,0
C23001,99,11
C23001,99,2
C23002A,99,0
C23002A,99,3
C23002A,99,11
C23002A,99,2
B23002B,100,0
B23002B,100,3
B23002B,100,11
B23002B,100,2
B23002C,100,0
B23002C,100,3
B23002C,100,11
B23002C,100,2
C23002B,100,0
C23002B,100,3
C23002B,100,11
C23002B,100,2
C23002C,100,0
C23002C,100,3
C23002C,100,11
C23002C,100,2
B23002D,101,0
B23002D,101,3
B23002D,101,11
B23002D,101,2
B23002E,101,0
B23002E,101,3
B23002E,101,11
B23002E,101,2
C23002D,101,0
C23002D,101,3
C23002D,101,11
C23002D,101,2
C23002E,101,0
C23002E,101,3
C23002E,101,11
C23002E,101,2
B23002F,102,0
B23002F,102,3
B23002F,102,11
B23002F,102,2
B23002G,102,0
B23002G,102,3
B23002G,102,11
B23002G,102,2
C23002F,102,0
C23002F,102,3
C23002F,102,11
C23002F,102,2
C23002G,102,0
C23002G,102,3
C23002G,102,11
C23002G,102,2
B23002H,103,0
B23002H,103,3
B23002H,103,11
B23002H,103,2
B23002I,103,0
B23002I,103,3
B23002I,103,11
B23002I,103,2
B23003,103,0
B23003,103,11
B23003,103,17
C23002H,103,0
C23002H,103,3
C23002H,103,11
C23002H,103,2
C23002I,103,0
C23002I,103,3
C23002I,103,11
C23002I,103,2
B23004,104,21
B23004,104,0
B23004,104,11
B23006,104,6
B23006,104,11
B23007,104,16
B23007,104,18
B23007,104,11
B23007,104,17
B23008,104,16
B23008,104,11
B23008,104,17
B23009,104,16
B23009,104,18
B23009,104,11
B23009,104,17
C23004,104,21
C23004,104,11
C23007,104,16
C23007,104,18
C23007,104,11
C23007,104,17
C23008,104,16
C23008,104,11
C23008,104,17
B23010,105,16
B23010,105,11
B23010,105,17
B23013,105,0
B23013,105,11
B23013,105,2
B23018,105,11
B23018,105,2
B23020,105,11
B23022,105,11
B23022,105,2
B23023,105,23
B23023,105,11
B23023,105,2
C23022,105,11
C23022,105,2
C23023,105,23
C23023,105,11
C23023,105,2
B24010,106,11
B24010,106,2
B24010,107,11
B24010,107,2
B24010A,108,3
B24010A,108,11
B24010A,108,2
B24010B,108,3
B24010B,108,11
B24010B,108,2
C24010,108,11
C24010,108,2
C24010A,108,3
C24010A,108,11
C24010A,108,2
C24010B,108,3
C24010B,108,11
C24010B,108,2
B24010C,109,3
B24010C,109,11
B24010C,109,2
B24010D,109,3
B24010D,109,11
B24010D,109,2
B24010E,109,3
B24010E,109,11
B24010E,109,2
C24010C,109,3
C24010C,109,11
C24010C,109,2
C24010D,109,3
C24010D,109,11
C24010D,109,2
C24010E,109,3
C24010E,109,11
C24010E,109,2
B24010F,110,3
B24010F,110,11
B24010F,110,2
B24010G,110,3
B24010G,110,11
B24010G,110,2
B24010H,110,3
B24010H,110,11
B24010H,110,2
C24010F,110,3
C24010F,110,11
C24010F,110,2
C24010G,110,3
C24010G,110,11
C24010G,110,2
C24010H,110,3
C24010H,110,11
C24010H,110,2
B24010I,111,3
B24010I,111,11
B24010I,111,2
B24011,111,11
B24011,111,7
B24012,111,2
B24012,111,11
B24012,111,7
C24010I,111,3
C24010I,111,11
C24010I,111,2
B24020,112,11
B24020,112,2
B24020,113,11
B24020,113,2
B24021,114,11
B24021,114,7
B24022,114,2
B24022,114,11
B24022,114,7
C24020,114,11
C24020,114,2
B24030,115,11
B24030,115,2
B24031,116,11
B24031,116,7
B24032,116,2
B24032,116,11
B24032,116,7
C24030,116,11
C24030,116,2
B24040,117,11
B24040,117,2
B24041,118,11
B24041,118,7
B24042,118,2
B24042,118,11
B24042,118,7
C24040,118,11
C24040,118,2
B24050,119,11
C24050,120,11
B24060,121,11
C24060,122,11
B24070,123,11
B24080,124,11
B24080,124,2
B24081,124,11
B24081,124,7
B24082,124,2
B24082,124,11
B24082,124,7
B24090,124,11
B24090,124,2
B24091,124,11
B24091,124,7
B24092,124,2
B24092,124,11
B24092,124,7
C24070,124,11
C24080,124,11
C24080,124,2
C24090,124,11
C24090,124,2
B24121,125,11
B24121,125,7
B24121,126,11
B24121,126,7
B24121,127,11
B24121,127,7
B24122,128,11
B24122,128,7
B24122,129,11
B24122,129,7
B24122,130,11
B24122,130,7
B24123,131,11
B24123,131,7
B24123,132,11
B24123,132,7
B24123,133,11
B24123,133,7
B25001,134,27
B25002,134,27
B25002,134,28
B25003,134,27
B25003,134,9
B25003A,134,27
B25003A,134,3
B25003A,134,16
B25003A,134,9
B25003B,134,27
B25003B,134,3
B25003B,134,16
B25003B,134,9
B25003C,134,27
B25003C,134,3
B25003C,134,16
B25003C,134,9
B25003D,134,27
B25003D,134,3
B25003D,134,16
B25003D,134,9
B25003E,134,27
B25003E,134,3
B25003E,134,16
B25003E,134,9
B25003F,134,27
B25003F,134,3
B25003F,134,16
B25003F,134,9
B25003G,134,27
B25003G,134,3
B25003G,134,16
B25003G,134,9
B25003H,134,27
B25003H,134,3
B25003H,134,16
B25003H,134,9
B25003I,134,27
B25003I,134,3
B25003I,134,16
B25003I,134,9
B25004,134,27
B25004,134,28
B25005,134,27
B25005,134,28
B25006,134,27
B25006,134,3
B25006,134,16
B25007,134,27
B25007,134,16
B25007,134,0
B25007,134,9
B25008,134,27
B25008,134,9
B25008,134,0
B25008,134,2
B25009,134,27
B25009,134,16
B25009,134,9
B25010,134,27
B25010,134,16
B25010,134,9
B25011,134,27
B25011,134,16
B25011,134,9
B25012,134,27
B25012,134,18
B25012,134,16
B25012,134,17
B25012,134,9
B25013,134,27
B25013,134,6
B25013,134,16
B25013,134,9
B25014,134,27
B25014,134,28
B25014,134,9
B25014A,134,27
B25014A,134,3
B25014A,134,16
B25014A,134,28
B25014B,134,27
B25014B,134,3
B25014B,134,16
B25014B,134,28
B25014C,134,27
B25014C,134,3
B25014C,134,16
B25014C,134,28
B25014D,134,27
B25014D,134,3
B25014D,134,16
B25014D,134,28
B25014E,134,27
B25014E,134,3
B25014E,134,16
B25014E,134,28
B25014F,134,27
B25014F,134,3
B25014F,134,16
B25014F,134,28
B25014G,134,27
B25014G,134,3
B25014G,134,16
B25014G,134,28
B25014H,134,27
B25014H,134,3
B25014H,134,16
B25014H,134,28
B25014I,134,27
B25014I,134,3
B25014I,134,16
B25014I,134,28
C25004,134,27
C25004,134,28
C25014,134,27
C25014,134,28
C25014,134,9
B25015,135,27
B25015,135,16
B25015,135,0
B25015,135,28
B25015,135,9
B25016,135,27
B25016,135,24
B25016,135,28
B25016,135,9
B25017,135,27
B25017,135,24
B25018,135,27
B25018,135,24
B25019,135,27
B25019,135,24
B25020,135,27
B25020,135,24
B25020,135,9
B25021,135,27
B25021,135,24
B25021,135,9
B25022,135,27
B25022,135,24
B25022,135,9
B25023,135,27
B25023,135,24
B25023,135,28
B25024,135,27
B25024,135,24
B25032,135,27
B25032,135,24
B25032,135,9
B25032A,135,27
B25032A,135,3
B25032A,135,16
B25032A,135,24
B25032B,135,27
B25032B,135,3
B25032B,135,16
B25032B,135,24
B25032C,135,27
B25032C,135,3
B25032C,135,16
B25032C,135,24
C25015,135,27
C25015,135,16
C25015,135,0
C25015,135,28
C25015,135,9
C25016,135,27
C25016,135,24
C25016,135,28
C25016,135,9
C25020,135,27
C25020,135,24
C25020,135,9
C25023,135,27
C25023,135,24
C25023,135,28
C25032,135,27
C25032,135,24
C25032,135,9
C25032A,135,27
C25032A,135,3
C25032A,135,16
C25032A,135,24
C25032B,135,27
C25032B,135,3
C25032B,135,16
C25032B,135,24
C25032C,135,27
C25032C,135,3
C25032C,135,16
C25032C,135,24
B25032D,136,27
B25032D,136,3
B25032D,136,16
B25032D,136,24
B25032E,136,27
B25032E,136,3
B25032E,136,16
B25032E,136,24
B25032F,136,27
B25032F,136,3
B25032F,136,16
B25032F,136,24
B25032G,136,27
B25032G,136,3
B25032G,136,16
B25032G,136,24
B25032H,136,27
B25032H,136,3
B25032H,136,16
B25032H,136,24
B25032I,136,27
B25032I,136,3
B25032I,136,16
B25032I,136,24
B25033,136,0
B25033,136,27
B25033,136,9
B25033,136,24
B25033,136,2
B25034,136,27
B25034,136,24
B25035,136,27
B25035,136,24
B25036,136,27
B25036,136,24
B25036,136,9
B25037,136,27
B25037,136,24
B25037,136,9
B25038,136,27
B25038,136,16
B25038,136,9
B25039,136,27
B25039,136,16
B25039,136,9
B25040,136,27
B25040,136,24
B25041,136,27
B25041,136,24
B25042,136,27
B25042,136,24
B25042,136,9
B25043,136,27
B25043,136,16
B25043,136,0
B25043,136,9
B25044,136,27
B25044,136,10
B25044,136,9
C25032D,136,27
C25032D,136,3
C25032D,136,16
C25032D,136,24
C25032E,136,27
C25032E,136,3
C25032E,136,16
C25032E,136,24
C25032F,136,27
C25032F,136,3
C25032F,136,16
C25032F,136,24
C25032G,136,27
C25032G,136,3
C25032G,136,16
C25032G,136,24
C25032H,136,27
C25032H,136,3
C25032H,136,16
C25032H,136,24
C25032I,136,27
C25032I,136,3
C25032I,136,16
C25032I,136,24
C25033,136,0
C25033,136,27
C25033,136,9
C25033,136,24
C25033,136,2
C25043,136,27
C25043,136,9
B25045,137,27
B25045,137,10
B25045,137,16
B25045,137,0
B25045,137,9
B25046,137,27
B25046,137,10
B25046,137,9
B25047,137,27
B25047,137,24
B25048,137,27
B25048,137,24
B25049,137,27
B25049,137,24
B25049,137,9
B25050,137,27
B25050,137,24
B25050,137,28
B25051,137,27
B25051,137,24
B25052,137,27
B25052,137,24
B25053,137,27
B25053,137,24
B25053,137,9
B25054,137,27
B25054,137,24
B25055,137,27
B25055,137,16
B25056,137,29
B25056,137,27
B25057,137,29
B25057,137,27
B25058,137,29
B25058,137,27
B25059,137,29
B25059,137,27
B25060,137,29
B25060,137,27
B25061,137,29
B25061,137,27
B25062,137,29
B25062,137,27
B25063,137,29
B25063,137,27
B25064,137,29
B25064,137,27
B25065,137,29
B25065,137,27
B25066,137,29
B25066,137,27
B25066,137,24
B25067,137,29
B25067,137,27
C25045,137,27
C25045,137,10
C25045,137,9
C25050,137,27
C25050,137,24
C25050,137,28
C25054,137,27
C25054,137,24
C25055,137,27
C25055,137,16
C25056,137,29
C25056,137,27
C25061,137,29
C25061,137,27
C25066,137,29
C25066,137,27
C25066,137,24
B25068,138,29
B25068,138,27
B25068,138,24
B25069,138,29
B25069,138,27
B25070,138,29
B25070,138,27
B25070,138,16
B25070,138,7
B25071,138,29
B25071,138,27
B25071,138,16
B25071,138,7
B25072,138,29
B25072,138,27
B25072,138,16
B25072,138,7
B25073,138,29
B25073,138,27
B25073,138,16
B25073,138,24
B25073,138,7
B25093,138,29
B25093,138,27
B25093,138,16
B25093,138,7
C25068,138,29
C25068,138,27
C25068,138,24
C25072,138,29
C25072,138,27
C25072,138,16
C25072,138,7
C25073,138,29
C25073,138,27
C25073,138,16
C25073,138,24
C25073,138,7
C25093,138,29
C25093,138,27
C25093,138,16
C25093,138,7
B25074,139,29
B25074,139,27
B25074,139,16
B25074,139,7
B25075,139,29
B25075,139,27
B25076,139,29
B25076,139,27
B25077,139,29
B25077,139,27
B25078,139,29
B25078,139,27
B25079,139,29
B25079,139,27
B25079,139,16
B25079,139,0
B25080,139,29
B25080,139,27
B25080,139,24
B25081,139,27
B25081,139,30
B25082,139,29
B25082,139,27
B25082,139,30
B25083,139,29
B25083,139,27
B25085,139,29
B25085,139,27
B25086,139,29
B25086,139,27
B25087,139,29
B25087,139,27
B25087,139,30
B25088,139,29
B25088,139,27
B25088,139,30
B25089,139,29
B25089,139,27
B25089,139,30
B25091,139,29
B25091,139,27
B25091,139,16
B25091,139,30
B25091,139,7
B25092,139,29
B25092,139,27
B25092,139,16
B25092,139,7
C25074,139,29
C25074,139,27
C25074,139,16
C25074,139,7
C25075,139,29
C25075,139,27
C25079,139,29
C25079,139,27
C25079,139,16
C25079,139,0
C25080,139,29
C25080,139,27
C25080,139,24
C25085,139,29
C25085,139,27
B25094,140,29
B25094,140,27
B25096,140,29
B25096,140,27
B25096,140,30
B25097,140,29
B25097,140,27
B25097,140,30
B25098,140,27
B25098,140,16
B25098,140,30
B25098,140,7
B25099,140,27
B25099,140,16
B25099,140,30
B25099,140,7
B25100,140,29
B25100,140,27
B25100,140,16
B25100,140,30
B25100,140,7
B25101,140,29
B25101,140,27
B25101,140,16
B25101,140,30
B25101,140,7
B25102,140,29
B25102,140,27
B25102,140,30
B25103,140,29
B25103,140,27
B25103,140,30
B25104,140,29
B25104,140,27
B25105,140,29
B25105,140,27
B25106,140,29
B25106,140,27
B25106,140,9
B25106,140,16
B25106,140,7
B25107,140,29
B25107,140,27
B25107,140,24
B25108,140,29
B25108,140,27
B25108,140,24
B25109,140,29
B25109,140,27
B25109,140,16
B25109,140,9
B25110,140,29
B25110,140,27
B25110,140,16
B25110,140,9
C25108,140,29
C25108,140,27
C25108,140,24
C25110,140,29
C25110,140,27
C25110,140,16
C25110,140,9
B25111,141,29
B25111,141,27
B25111,141,24
B25112,141,29
B25112,141,27
B25112,141,24
B25113,141,29
B25113,141,27
B25113,141,16
B25113,141,9
B25114,141,29
B25114,141,27
B25114,141,16
B25114,141,9
B25115,141,27
B25115,141,16
B25115,141,17
B25115,141,9
B25116,141,27
B25116,141,16
B25116,141,0
B25116,141,9
B25117,141,27
B25117,141,24
B25117,141,9
B25118,141,27
B25118,141,9
B25118,141,16
B25118,141,7
B25119,141,27
B25119,141,9
B25119,141,16
B25119,141,7
B25120,141,27
B25120,141,9
B25120,141,16
B25120,141,30
B25120,141,7
C25112,141,29
C25112,141,27
C25112,141,24
C25114,141,29
C25114,141,27
C25114,141,16
