table_id,sequence_number,topic_id
B25056,154,28
C25056,154,31
C25056,154,28
B25057,154,31
B25057,154,28
B25058,154,31
B25058,154,28
B25059,154,31
B25059,154,28
B25060,154,31
B25060,154,28
B25061,155,31
B25061,155,28
C25061,155,31
C25061,155,28
B25062,155,31
B25062,155,28
B25063,155,31
B25063,155,28
B25064,155,31
B25064,155,28
B25065,155,31
B25065,155,28
B25066,155,31
B25066,155,28
B25066,155,24
C25066,155,31
C25066,155,28
C25066,155,24
B25067,155,31
B25067,155,28
B25068,155,31
B25068,155,28
B25068,155,24
C25068,155,31
C25068,155,28
C25068,155,24
B25069,155,31
B25069,155,28
B25070,155,31
B25070,155,28
B25070,155,7
B25070,155,10
B25071,155,31
B25071,155,28
B25071,155,7
B25071,155,10
B25072,155,31
B25072,155,28
B25072,155,7
B25072,155,10
C25072,155,31
C25072,155,28
C25072,155,7
C25072,155,10
B25073,155,31
B25073,155,28
B25073,155,7
B25073,155,24
B25073,155,10
C25073,156,31
C25073,156,28
C25073,156,7
C25073,156,24
C25073,156,10
B25074,156,31
B25074,156,28
B25074,156,7
B25074,156,10
C25074,156,31
C25074,156,28
C25074,156,7
C25074,156,10
B25075,156,31
B25075,156,28
C25075,156,31
C25075,156,28
B25076,156,31
B25076,156,28
B25077,156,31
B25077,156,28
B25078,156,31
B25078,156,28
B25079,156,31
B25079,156,28
B25079,156,7
B25079,156,1
C25079,156,31
C25079,156,28
C25079,156,7
C25079,156,1
B25080,156,31
B25080,156,28
B25080,156,24
C25080,156,31
C25080,156,28
C25080,156,24
B25081,156,28
B25081,156,30
B25082,156,31
B25082,156,28
B25082,156,30
B25083,156,31
B25083,156,28
B25085,156,31
B25085,156,28
C25085,156,31
C25085,156,28
B25086,156,31
B25086,156,28
B25087,156,31
B25087,156,28
B25087,156,30
B25088,156,31
B25088,156,28
B25088,156,30
B25089,156,31
B25089,156,28
B25089,156,30
B25090,156,31
B25090,156,28
B25090,156,30
B25091,157,31
B25091,157,28
B25091,157,7
B25091,157,30
B25091,157,10
B25092,157,31
B25092,157,28
B25092,157,7
B25092,157,10
B25093,157,31
B25093,157,28
B25093,157,7
B25093,157,10
C25093,157,31
C25093,157,28
C25093,157,7
C25093,157,10
B25094,157,31
B25094,157,28
B25095,157,31
B25095,157,28
B25095,157,7
B25095,157,10
C25095,157,31
C25095,157,28
C25095,157,7
C25095,157,10
B25096,157,31
B25096,157,28
B25096,157,30
B25097,157,31
B25097,157,28
B25097,157,30
B25098,157,28
B25098,157,7
B25098,157,30
B25098,157,10
B25099,157,28
B25099,157,7
B25099,157,30
B25099,157,10
B25100,157,31
B25100,157,28
B25100,157,7
B25100,157,30
B25100,157,10
B25101,158,31
B25101,158,28
B25101,158,7
B25101,158,30
B25101,158,10
B25102,158,31
B25102,158,28
B25102,158,30
B25103,158,31
B25103,158,28
B25103,158,30
B25104,158,31
B25104,158,28
B25105,158,31
B25105,158,28
B25106,158,31
B25106,158,28
B25106,158,15
B25106,158,7
B25106,158,10
B25107,158,31
B25107,158,28
B25107,158,24
B25108,158,31
B25108,158,28
B25108,158,24
C25108,158,31
C25108,158,28
C25108,158,24
B25109,158,31
B25109,158,28
B25109,158,7
B25109,158,15
B25110,158,31
B25110,158,28
B25110,158,7
B25110,158,15
C25110,158,31
C25110,158,28
C25110,158,7
C25110,158,15
B25111,158,31
B25111,158,28
B25111,158,24
B25112,158,31
B25112,158,28
B25112,158,24
C25112,158,31
C25112,158,28
C25112,158,24
B25113,158,31
B25113,158,28
B25113,158,7
B25113,158,15
B25114,158,31
B25114,158,28
B25114,158,7
B25114,158,15
C25114,158,31
C25114,158,28
C25114,158,7
C25114,158,15
B25115,158,28
B25115,158,7
B25115,158,8
B25115,158,15
C25115,159,28
C25115,159,7
C25115,159,15
B25116,159,28
B25116,159,7
B25116,159,1
B25116,159,15
C25116,159,28
C25116,159,7
C25116,159,1
C25116,159,15
B25117,159,28
B25117,159,24
B25117,159,15
C25117,159,28
C25117,159,24
C25117,159,15
B25118,159,28
B25118,159,15
B25118,159,7
B25118,159,10
B25119,159,28
B25119,159,15
B25119,159,7
B25119,159,10
B25120,159,28
B25120,159,15
B25120,159,7
B25120,159,30
B25120,159,10
B25121,159,31
B25121,159,28
B25121,159,7
B25121,159,10
C25121,160,31
C25121,160,28
C25121,160,7
C25121,160,10
B25122,160,31
B25122,160,28
B25122,160,7
B25122,160,10
C25122,160,31
C25122,160,28
C25122,160,7
C25122,160,10
B25123,160,28
B25123,160,15
C25123,160,28
C25123,160,15
B25124,161,28
B25124,161,7
B25124,161,24
B25124,161,15
B25125,161,1
B25125,161,28
B25125,161,7
B25125,161,24
B25125,161,15
B25126,161,1
B25126,161,28
B25126,161,7
B25126,161,24
B25126,161,15
B25127,162,28
B25127,162,24
B25127,162,15
B25128,162,28
B25128,162,7
B25128,162,1
B25128,162,15
B25129,162,28
B25129,162,7
B25129,162,24
B25129,162,15
B26001,163,32
B27001,164,26
B27001,164,1
B27001,164,2
C27001,165,26
C27001,165,1
C27001,165,2
B27001A,164,26
B27001A,164,3
B27001A,164,1
C27001A,165,26
C27001A,165,3
C27001A,165,1
B27001B,164,26
B27001B,164,3
B27001B,164,1
C27001B,165,26
C27001B,165,3
C27001B,165,1
B27001C,164,26
B27001C,164,3
B27001C,164,1
C27001C,165,26
C27001C,165,3
C27001C,165,1
B27001D,164,26
B27001D,164,3
B27001D,164,1
C27001D,165,26
C27001D,165,3
C27001D,165,1
B27001E,164,26
B27001E,164,3
B27001E,164,1
C27001E,165,26
C27001E,165,3
C27001E,165,1
B27001F,164,26
B27001F,164,3
B27001F,164,1
C27001F,165,26
C27001F,165,3
C27001F,165,1
B27001G,165,26
B27001G,165,3
B27001G,165,1
C27001G,165,26
C27001G,165,3
C27001G,165,1
B27001H,165,26
B27001H,165,3
B27001H,165,1
C27001H,165,26
C27001H,165,3
C27001H,165,1
B27001I,165,26
B27001I,165,3
B27001I,165,1
C27001I,165,26
C27001I,165,3
C27001I,165,1
B27002,166,26
B27002,166,1
B27002,166,2
C27002,166,26
C27002,166,1
C27002,166,2
B27003,166,26
B27003,166,1
B27003,166,2
C27003,166,26
C27003,166,1
C27003,166,2
B27004,166,26
B27004,166,17
B27004,166,1
B27004,166,2
C27004,166,26
C27004,166,17
C27004,166,1
C27004,166,2
B27005,167,26
B27005,167,1
B27005,167,2
C27005,167,26
C27005,167,1
C27005,167,2
B27006,167,26
B27006,167,1
B27006,167,2
C27006,167,26
C27006,167,1
C27006,167,2
B27007,167,26
B27007,167,1
B27007,167,2
C27007,167,26
C27007,167,1
C27007,167,2
B27008,168,26
B27008,168,1
B27008,168,2
C27008,168,26
C27008,168,1
C27008,168,2
B27009,168,26
B27009,168,1
B27009,168,2
C27009,168,26
C27009,168,1
C27009,168,2
B27010,168,26
B27010,168,1
C27010,168,26
C27010,168,1
B27011,169,26
B27011,169,17
B27011,169,1
B27012,169,26
B27012,169,17
B27012,169,1
B27012,169,2
C27012,169,26
C27012,169,17
C27012,169,1
B27013,169,26
B27013,169,17
B27013,169,1
B27013,169,2
C27013,169,26
C27013,169,17
C27013,169,1
B27014,170,26
B27014,170,17
B27014,170,1
B27014,170,2
C27014,170,26
C27014,170,17
C27014,170,1
B27015,170,26
B27015,170,7
B27015,170,10
B27016,171,26
B27016,171,9
B27016,171,1
B27016,171,10
C27016,171,26
C27016,171,9
C27016,171,1
C27016,171,10
B27017,172,26
B27017,172,9
B27017,172,1
B27017,172,10
C27017,172,26
C27017,172,9
C27017,172,1
C27017,172,10
B27018,172,26
B27018,172,9
B27018,172,1
B27018,172,10
C27018,173,26
C27018,173,9
C27018,173,1
C27018,173,10
B27019,173,26
B27019,173,13
B27019,173,1
B27020,173,26
B27020,173,6
B27021,173,26
B27021,173,7
B98001,174,0
B98002,174,0
B98002,174,32
B98011,174,0
B98012,174,0
B98012,174,1
B98012,174,2
B98013,174,0
B98013,174,1
B98013,174,3
B98013,174,2
B98014,174,0
B98014,174,32
B98021,174,0
B98022,174,0
B98022,174,32
B98031,174,0
B98032,174,0
B99011,175,0
B99012,175,0
B99021,175,0
B99021,175,3
B99031,175,0
B99031,175,3
B99051,175,0
B99051,175,6
B99052,175,0
B99052PR,175,0
B99053,175,0
B99053,175,5
B99053,175,6
B99061,175,0
B99061,175,5
B99071,175,0
B99072,175,0
B99080,175,0
B99080,175,16
B99080,175,17
B99081,175,0
B99081,175,16
B99081,175,17
B99082,175,0
B99082,175,29
B99083,175,0
B99083,175,16
B99083,175,17
B99084,175,0
B99084,175,16
B99084,175,17
B99085,175,0
B99085,175,16
B99085,175,17
B99086,176,0
B99086,176,16
B99086,176,17
B99087,176,0
B99087,176,16
B99087,176,17
B99088,176,0
B99088,176,16
B99088,176,17
B99089,176,0
B99089,176,16
B99089,176,17
B99092,177,0
B99102,177,0
B99102,177,22
B99102,177,8
B99103,177,0
B99103,177,22
B99103,177,8
B99104,177,0
B99104,177,22
B99104,177,8
B99121,177,0
B99121,177,12
B99122,177,0
B99123,177,0
B99124,177,0
B99125,177,0
B99126,177,0
B99131,177,0
B99131,177,12
B99132,177,0
B99141,177,0
B99141,177,13
B99142,177,0
B99142,177,13
B99151,177,0
B99151,177,13
B99152,177,0
B99161,177,0
B99161,177,11
B99162,177,0
B99162,177,11
B99163,177,0
B99171,177,0
B99171,177,9
B99172,177,0
B99172,177,9
B99172,177,7
B99181,177,0
B99181,177,23
B99182,177,0
B99182,177,23
B99183,177,0
B99183,177,23
B99184,177,0
B99184,177,23
B99185,177,0
B99185,177,23
B99186,177,0
B99186,177,23
B99187,177,0
B99187,177,1
B99187,177,23
B99191,177,0
B99191,177,10
B99192,177,0
B99192,177,7
B99192,177,10
B99193,177,0
B99193,177,7
B99193,177,10
B99194,177,0
B99194,177,7
B99194,177,10
B99201,177,0
B99201,177,10
B99211,177,0
B99211,177,27
B99212,177,0
B99212,177,27
B99221,177,0
B99221,177,19
B99231,177,0
B99231,177,17
B99232,177,0
B99232,177,17
B99233,177,0
B99233,177,17
B99234,177,0
B99234,177,17
B99241,177,0
B99241,177,17
B99242,177,0
B99242,177,17
B99243,177,0
B99243,177,17
B99244,177,0
B99244,177,17
B99245,177,0
B99245,177,17
B99246,177,0
B99246,177,17
B99252,177,0
B99252,177,15
B99253,178,0
B99253,178,29
B99254,178,0
B99254,178,24
B99255,178,0
B99255,178,24
B99256,178,0
B99256,178,24
B99257,178,0
B99257,178,7
B99257,178,15
B99258,178,0
B99258,178,24
B99259,178,0
B99259,178,24
B992510,177,0
B992510,177,24
B992511,177,0
B992511,177,24
B992512,177,0
B992512,177,16
B992513,177,0
B992514,177,0
B992515,177,0
B992515,177,31
B992516,177,0
B992516,177,31
B992518,177,0
B992518,177,31
B992519,177,0
B992519,177,31
B992520,177,0
B992520,177,31
B992521,177,0
B992521,177,30
B992522,178,0
B992522,178,31
B992522,178,30
B992523,178,0
B992523,178,31
B992701,178,0
B992701,178,26
B992702,178,0
B992702,178,26
B992703,178,0
B992703,178,26
B992704,178,0
B992704,178,26
B992704,178,17
B992705,178,0
B992705,178,26
B992706,178,0
B992706,178,26
B992707,178,0
B992707,178,26
B992708,178,0
B992708,178,26
B992709,178,0
B992709,178,26
