table_id,sequence_number,topic_id
C17010C,74,7
C17010C,74,18
C17010C,74,9
C17010C,74,8
C17010C,74,3
B17010D,73,3
B17010D,73,7
B17010D,73,1
B17010D,73,18
B17010D,73,9
B17010D,73,8
C17010D,74,7
C17010D,74,18
C17010D,74,3
C17010D,74,9
C17010D,74,8
B17010E,73,3
B17010E,73,7
B17010E,73,1
B17010E,73,18
B17010E,73,9
B17010E,73,8
C17010E,74,7
C17010E,74,18
C17010E,74,9
C17010E,74,8
C17010E,74,3
B17010F,73,3
B17010F,73,7
B17010F,73,1
B17010F,73,18
B17010F,73,9
B17010F,73,8
C17010F,74,7
C17010F,74,18
C17010F,74,3
C17010F,74,9
C17010F,74,8
B17010G,73,3
B17010G,73,7
B17010G,73,1
B17010G,73,18
B17010G,73,9
B17010G,73,8
C17010G,74,7
C17010G,74,18
C17010G,74,3
C17010G,74,9
C17010G,74,8
B17010H,74,3
B17010H,74,7
B17010H,74,1
B17010H,74,18
B17010H,74,9
B17010H,74,8
C17010H,74,7
C17010H,74,18
C17010H,74,9
C17010H,74,8
C17010H,74,3
B17010I,74,3
B17010I,74,7
B17010I,74,1
B17010I,74,18
B17010I,74,9
B17010I,74,8
C17010I,75,7
C17010I,75,18
C17010I,75,9
C17010I,75,8
C17010I,75,3
B17011,75,7
B17011,75,18
B17011,75,9
B17011,75,10
B17012,75,7
B17012,75,9
B17012,75,8
C17012,75,7
C17012,75,9
C17012,75,8
B17013,75,7
B17013,75,9
C17013,75,7
C17013,75,9
B17014,75,7
B17014,75,17
B17014,75,9
C17014,75,7
C17014,75,17
C17014,75,9
B17015,75,19
B17015,75,7
B17015,75,18
B17015,75,9
B17015,75,10
C17015,75,19
C17015,75,7
C17015,75,9
C17015,75,10
B17016,76,7
B17016,76,17
B17016,76,18
B17016,76,9
C17016,76,7
C17016,76,17
C17016,76,9
B17017,76,7
B17017,76,1
B17017,76,9
C17017,76,7
C17017,76,9
B17018,76,7
B17018,76,13
B17018,76,9
C17018,76,7
C17018,76,13
C17018,76,9
B17019,76,7
B17019,76,9
B17019,76,15
C17019,76,7
C17019,76,9
C17019,76,15
B17020A,76,1
B17020A,76,3
B17020A,76,9
C17020A,77,1
C17020A,77,3
C17020A,77,9
B17020B,76,1
B17020B,76,3
B17020B,76,9
C17020B,77,1
C17020B,77,3
C17020B,77,9
B17020C,77,1
B17020C,77,3
B17020C,77,9
C17020C,77,1
C17020C,77,3
C17020C,77,9
B17020D,77,1
B17020D,77,3
B17020D,77,9
C17020D,77,1
C17020D,77,3
C17020D,77,9
B17020E,77,1
B17020E,77,3
B17020E,77,9
C17020E,77,1
C17020E,77,3
C17020E,77,9
B17020F,77,1
B17020F,77,3
B17020F,77,9
C17020F,77,1
C17020F,77,3
C17020F,77,9
B17020G,77,1
B17020G,77,3
B17020G,77,9
C17020G,77,1
C17020G,77,3
C17020G,77,9
B17020H,77,1
B17020H,77,3
B17020H,77,9
C17020H,77,1
C17020H,77,3
C17020H,77,9
B17020I,77,1
B17020I,77,3
B17020I,77,9
C17020I,77,1
C17020I,77,3
C17020I,77,9
B17021,77,7
B17021,77,9
C17021,78,7
C17021,78,9
B17022,78,7
B17022,78,1
B17022,78,18
B17022,78,9
B17022,78,10
B17022,78,8
C17022,78,7
C17022,78,18
C17022,78,9
C17022,78,10
B17023,78,7
B17023,78,9
B17023,78,8
C17023,78,7
C17023,78,9
C17023,78,8
B17024,79,1
B17024,79,9
B17024,79,10
C17024,79,1
C17024,79,9
C17024,79,10
B17025,79,5
B17025,79,9
C17025,79,5
C17025,79,9
B17026,79,7
B17026,79,9
B17026,79,10
C17026,79,7
C17026,79,9
C17026,79,10
B18101,80,1
B18101,80,23
B18101,80,2
C18101,80,1
C18101,80,23
C18101,80,2
B18101A,80,1
B18101A,80,3
B18101A,80,23
B18101B,80,1
B18101B,80,3
B18101B,80,23
B18101C,80,1
B18101C,80,3
B18101C,80,23
B18101D,80,1
B18101D,80,3
B18101D,80,23
B18101E,80,1
B18101E,80,3
B18101E,80,23
B18101F,80,1
B18101F,80,3
B18101F,80,23
B18101G,80,1
B18101G,80,3
B18101G,80,23
B18101H,80,1
B18101H,80,3
B18101H,80,23
B18101I,80,1
B18101I,80,3
B18101I,80,23
B18102,80,1
B18102,80,23
B18102,80,2
C18102,80,1
C18102,80,23
C18102,80,2
B18103,81,1
B18103,81,23
B18103,81,2
C18103,81,1
C18103,81,23
C18103,81,2
B18104,81,1
B18104,81,23
B18104,81,2
C18104,81,1
C18104,81,23
C18104,81,2
B18105,81,1
B18105,81,23
B18105,81,2
C18105,81,1
C18105,81,23
C18105,81,2
B18106,81,1
B18106,81,23
B18106,81,2
C18106,81,1
C18106,81,23
C18106,81,2
B18107,82,1
B18107,82,23
B18107,82,2
C18107,82,1
C18107,82,23
C18107,82,2
B18108,82,1
B18108,82,23
C18108,82,1
C18108,82,23
B18120,82,17
B18120,82,23
C18120,82,17
C18120,82,23
B18121,82,17
B18121,82,23
C18121,82,17
C18121,82,23
B18130,82,9
B18130,82,1
B18130,82,23
C18130,82,9
C18130,82,1
C18130,82,23
B18131,83,9
B18131,83,1
B18131,83,23
B18131,83,10
C18131,83,9
C18131,83,23
C18131,83,10
B18135,83,26
B18135,83,23
B18135,83,1
B18140,83,2
B18140,83,23
B18140,83,10
B19001,84,7
B19001,84,10
C19001,84,7
C19001,84,10
B19001A,84,3
B19001A,84,7
B19001A,84,10
C19001A,84,3
C19001A,84,7
C19001A,84,10
B19001B,84,3
B19001B,84,7
B19001B,84,10
C19001B,84,3
C19001B,84,7
C19001B,84,10
B19001C,84,3
B19001C,84,7
B19001C,84,10
C19001C,84,3
C19001C,84,7
C19001C,84,10
B19001D,84,3
B19001D,84,7
B19001D,84,10
C19001D,84,3
C19001D,84,7
C19001D,84,10
B19001E,84,3
B19001E,84,7
B19001E,84,10
C19001E,84,3
C19001E,84,7
C19001E,84,10
B19001F,84,3
B19001F,84,7
B19001F,84,10
C19001F,85,3
C19001F,85,7
C19001F,85,10
B19001G,84,3
B19001G,84,7
B19001G,84,10
C19001G,85,3
C19001G,85,7
C19001G,85,10
B19001H,84,3
B19001H,84,7
B19001H,84,10
C19001H,85,3
C19001H,85,7
C19001H,85,10
B19001I,84,3
B19001I,84,7
B19001I,84,10
C19001I,85,3
C19001I,85,7
C19001I,85,10
B19013,85,7
B19013,85,10
B19013A,85,3
B19013A,85,7
B19013A,85,10
B19013B,85,3
B19013B,85,7
B19013B,85,10
B19013C,85,3
B19013C,85,7
B19013C,85,10
B19013D,85,3
B19013D,85,7
B19013D,85,10
B19013E,85,3
B19013E,85,7
B19013E,85,10
B19013F,85,3
B19013F,85,7
B19013F,85,10
B19013G,85,3
B19013G,85,7
B19013G,85,10
B19013H,85,3
B19013H,85,7
B19013H,85,10
B19013I,85,3
B19013I,85,7
B19013I,85,10
B19019,85,7
B19019,85,10
B19025,85,7
B19025,85,10
B19025A,85,3
B19025A,85,7
B19025A,85,10
B19025B,85,3
B19025B,85,7
B19025B,85,10
B19025C,85,3
B19025C,85,7
B19025C,85,10
B19025D,85,3
B19025D,85,7
B19025D,85,10
B19025E,85,3
B19025E,85,7
B19025E,85,10
B19025F,85,3
B19025F,85,7
B19025F,85,10
B19025G,85,3
B19025G,85,7
B19025G,85,10
B19025H,85,3
B19025H,85,7
B19025H,85,10
B19025I,85,3
B19025I,85,7
B19025I,85,10
B19037,85,7
B19037,85,10
C19037,88,7
C19037,88,10
B19037A,85,3
B19037A,85,7
B19037A,85,10
C19037A,88,3
C19037A,88,7
C19037A,88,10
B19037B,86,3
B19037B,86,7
B19037B,86,10
C19037B,89,3
C19037B,89,7
C19037B,89,10
B19037C,86,3
B19037C,86,7
B19037C,86,10
C19037C,89,3
C19037C,89,7
C19037C,89,10
B19037D,86,3
B19037D,86,7
B19037D,86,10
C19037D,89,3
C19037D,89,7
C19037D,89,10
B19037E,87,3
B19037E,87,7
B19037E,87,10
C19037E,89,3
C19037E,89,7
C19037E,89,10
B19037F,87,3
B19037F,87,7
B19037F,87,10
C19037F,89,3
C19037F,89,7
C19037F,89,10
B19037G,87,3
B19037G,87,7
B19037G,87,10
C19037G,90,3
C19037G,90,7
C19037G,90,10
B19037H,88,3
B19037H,88,7
B19037H,88,10
C19037H,90,3
C19037H,90,7
C19037H,90,10
B19037I,88,3
B19037I,88,7
B19037I,88,10
C19037I,90,3
C19037I,90,7
C19037I,90,10
B19049,90,1
B19049,90,7
B19049,90,10
B19050,90,1
B19050,90,7
B19050,90,10
B19051,90,7
B19051,90,10
B19052,90,7
B19052,90,10
B19053,90,17
B19053,90,7
B19053,90,10
B19054,90,7
B19054,90,10
B19055,90,7
B19055,90,10
B19056,90,7
B19056,90,10
B19057,90,19
B19057,90,7
B19057,90,10
B19058,90,19
B19058,90,7
B19058,90,10
B19059,90,7
B19059,90,10
B19060,90,7
B19060,90,10
B19061,90,7
B19061,90,10
B19062,90,7
B19062,90,10
B19063,90,17
B19063,90,7
B19063,90,10
B19064,90,7
B19064,90,10
B19065,90,7
B19065,90,10
B19066,90,7
B19066,90,10
B19067,90,19
B19067,90,7
B19067,90,10
B19069,90,7
B19069,90,10
B19070,90,7
B19070,90,10
B19080,90,7
B19080,90,10
B19081,90,7
B19081,90,10
B19082,90,7
B19082,90,10
B19083,90,10
B19101,90,7
B19101,90,10
C19101,91,7
C19101,91,10
B19101A,90,3
B19101A,90,7
B19101A,90,10
C19101A,91,3
C19101A,91,7
C19101A,91,10
B19101B,91,3
B19101B,91,7
B19101B,91,10
C19101B,91,3
C19101B,91,7
C19101B,91,10
B19101C,91,3
B19101C,91,7
B19101C,91,10
C19101C,91,3
C19101C,91,7
C19101C,91,10
B19101D,91,3
B19101D,91,7
B19101D,91,10
C19101D,91,3
C19101D,91,7
C19101D,91,10
B19101E,91,3
B19101E,91,7
B19101E,91,10
C19101E,91,3
C19101E,91,7
C19101E,91,10
B19101F,91,3
B19101F,91,7
B19101F,91,10
C19101F,91,3
C19101F,91,7
C19101F,91,10
B19101G,91,3
B19101G,91,7
B19101G,91,10
C19101G,91,3
C19101G,91,7
C19101G,91,10
B19101H,91,3
B19101H,91,7
B19101H,91,10
C19101H,91,3
C19101H,91,7
C19101H,91,10
B19101I,91,3
B19101I,91,7
B19101I,91,10
C19101I,92,3
C19101I,92,7
C19101I,92,10
B19113,92,7
B19113,92,10
B19113A,92,3
B19113A,92,7
B19113A,92,10
B19113B,92,3
B19113B,92,7
B19113B,92,10
B19113C,92,3
B19113C,92,7
B19113C,92,10
B19113D,92,3
B19113D,92,7
B19113D,92,10
B19113E,92,3
B19113E,92,7
B19113E,92,10
B19113F,92,3
B19113F,92,7
B19113F,92,10
B19113G,92,3
B19113G,92,7
B19113G,92,10
B19113H,92,3
B19113H,92,7
B19113H,92,10
B19113I,92,3
B19113I,92,7
B19113I,92,10
B19119,92,18
B19119,92,7
B19119,92,10
B19121,92,7
B19121,92,10
B19125,92,7
B19125,92,8
B19125,92,10
B19126,92,18
B19126,92,7
B19126,92,8
B19126,92,10
B19127,92,7
B19127,92,10
B19128,92,18
B19128,92,7
B19128,92,8
B19128,92,10
B19129,92,17
B19129,92,7
B19129,92,10
B19130,92,1
B19130,92,18
B19130,92,7
B19130,92,10
B19131,92,18
B19131,92,7
B19131,92,8
B19131,92,10
C19131,93,18
C19131,93,7
C19131,93,8
C19131,93,10
B19201,93,7
B19201,93,10
C19201,93,7
C19201,93,10
B19202,93,7
B19202,93,10
B19202A,93,3
B19202A,93,7
B19202A,93,10
B19202B,93,3
B19202B,93,7
B19202B,93,10
B19202C,93,3
B19202C,93,7
B19202C,93,10
B19202D,93,3
B19202D,93,7
B19202D,93,10
B19202E,93,3
B19202E,93,7
B19202E,93,10
B19202F,93,3
B19202F,93,7
B19202F,93,10
B19202G,93,3
B19202G,93,7
B19202G,93,10
B19202H,93,3
B19202H,93,7
B19202H,93,10
B19202I,93,3
B19202I,93,7
B19202I,93,10
B19214,93,7
B19214,93,10
B19215,93,1
B19215,93,2
B19215,93,7
B19215,93,10
B19216,93,1
B19216,93,2
B19216,93,7
B19216,93,10
B19301,93,10
B19301A,93,3
B19301A,93,10
B19301B,93,3
B19301B,93,10
B19301C,93,3
B19301C,93,10
B19301D,93,3
B19301D,93,10
B19301E,93,3
B19301E,93,10
B19301F,93,3
B19301F,93,10
B19301G,93,3
B19301G,93,10
B19301H,93,3
B19301H,93,10
B19301I,93,3
B19301I,93,10
B19313,93,10
B19313A,93,3
B19313A,93,10
B19313B,93,3
B19313B,93,10
B19313C,93,3
B19313C,93,10
B19313D,93,3
B19313D,93,10
B19313E,93,3
B19313E,93,10
B19313F,93,3
B19313F,93,10
B19313G,93,3
B19313G,93,10
B19313H,93,3
B19313H,93,10
B19313I,93,3
B19313I,93,10
B19325,94,2
B19325,94,17
B19325,94,10
B19326,94,2
B19326,94,17
B19326,94,10
B20001,95,2
B20001,95,10
B20002,95,2
B20002,95,10
B20003,95,2
B20003,95,17
B20003,95,10
B20004,95,13
B20004,95,2
B20004,95,10
B20005,95,2
B20005,95,17
B20005,95,10
C20005,100,2
C20005,100,17
C20005,100,10
B20005A,96,2
B20005A,96,17
B20005A,96,3
B20005A,96,10
C20005A,100,2
C20005A,100,17
C20005A,100,3
C20005A,100,10
B20005B,96,2
B20005B,96,17
B20005B,96,3
B20005B,96,10
C20005B,100,2
C20005B,100,17
C20005B,100,3
C20005B,100,10
B20005C,97,2
B20005C,97,3
B20005C,97,17
B20005C,97,10
C20005C,101,2
C20005C,101,3
C20005C,101,17
C20005C,101,10
B20005D,97,2
B20005D,97,3
B20005D,97,17
B20005D,97,10
C20005D,101,2
C20005D,101,3
C20005D,101,17
C20005D,101,10
B20005E,98,2
B20005E,98,17
B20005E,98,3
B20005E,98,10
C20005E,101,2
C20005E,101,17
C20005E,101,3
C20005E,101,10
B20005F,98,2
B20005F,98,3
B20005F,98,17
B20005F,98,10
C20005F,101,2
C20005F,101,3
C20005F,101,17
C20005F,101,10
B20005G,99,2
B20005G,99,3
B20005G,99,17
B20005G,99,10
C20005G,101,2
C20005G,101,3
C20005G,101,17
C20005G,101,10
B20005H,99,2
B20005H,99,17
B20005H,99,3
B20005H,99,10
C20005H,101,2
C20005H,101,17
C20005H,101,3
C20005H,101,10
B20005I,100,2
B20005I,100,17
B20005I,100,3
B20005I,100,10
C20005I,102,2
C20005I,102,17
C20005I,102,3
C20005I,102,10
B20017,102,2
B20017,102,17
B20017,102,10
B20017A,102,2
B20017A,102,17
B20017A,102,3
B20017A,102,10
B20017B,102,2
B20017B,102,17
B20017B,102,3
B20017B,102,10
B20017C,102,2
B20017C,102,3
B20017C,102,17
B20017C,102,10
B20017D,102,2
B20017D,102,3
B20017D,102,17
B20017D,102,10
B20017E,102,2
B20017E,102,17
B20017E,102,3
B20017E,102,10
B20017F,102,2
B20017F,102,3
B20017F,102,17
B20017F,102,10
B20017G,102,2
B20017G,102,3
B20017G,102,17
B20017G,102,10
B20017H,102,2
B20017H,102,17
B20017H,102,3
B20017H,102,10
B20017I,102,2
B20017I,102,17
B20017I,102,3
B20017I,102,10
B21001,103,1
B21001,103,27
B21001,103,2
B21001A,103,1
B21001A,103,3
B21001A,103,27
B21001A,103,2
C21001A,104,1
C21001A,104,3
C21001A,104,27
C21001A,104,2
B21001B,103,1
B21001B,103,3
B21001B,103,27
B21001B,103,2
C21001B,104,1
C21001B,104,3
C21001B,104,27
C21001B,104,2
B21001C,103,1
B21001C,103,3
B21001C,103,27
B21001C,103,2
C21001C,104,1
C21001C,104,3
C21001C,104,27
C21001C,104,2
B21001D,103,1
B21001D,103,3
B21001D,103,27
B21001D,103,2
C21001D,104,1
C21001D,104,3
C21001D,104,27
C21001D,104,2
B21001E,103,1
B21001E,103,3
B21001E,103,27
B21001E,103,2
C21001E,104,1
C21001E,104,3
C21001E,104,27
C21001E,104,2
B21001F,103,1
B21001F,103,3
B21001F,103,27
B21001F,103,2
C21001F,104,1
C21001F,104,3
C21001F,104,27
C21001F,104,2
B21001G,104,1
B21001G,104,3
B21001G,104,27
B21001G,104,2
C21001G,104,1
C21001G,104,3
C21001G,104,27
C21001G,104,2
B21001H,104,1
B21001H,104,3
B21001H,104,27
B21001H,104,2
C21001H,104,1
C21001H,104,3
C21001H,104,27
C21001H,104,2
B21001I,104,1
B21001I,104,3
B21001I,104,27
B21001I,104,2
C21001I,104,1
C21001I,104,3
C21001I,104,27
C21001I,104,2
B21002,105,27
B21003,105,13
B21003,105,27
B21004,105,2
B21004,105,27
B21004,105,10
B21005,105,17
B21005,105,1
B21005,105,27
C21005,105,17
C21005,105,27
B21007,105,23
B21007,105,1
B21007,105,9
B21007,105,27
C21007,105,23
C21007,105,1
C21007,105,9
C21007,105,27
B21100,105,23
B21100,105,27
C21100,105,23
C21100,105,27
B22001,106,19
B22001,106,7
C22001,106,19
C22001,106,7
B22002,106,19
B22002,106,7
B22002,106,8
C22002,106,19
C22002,106,7
C22002,106,8
B22003,106,19
B22003,106,9
B22003,106,7
B22005A,106,19
B22005A,106,3
B22005A,106,7
B22005B,106,19
B22005B,106,3
B22005B,106,7
B22005C,106,19
B22005C,106,3
B22005C,106,7
B22005D,106,19
B22005D,106,3
B22005D,106,7
B22005E,106,19
B22005E,106,3
B22005E,106,7
B22005F,106,19
B22005F,106,3
B22005F,106,7
B22005G,106,19
B22005G,106,3
B22005G,106,7
B22005H,106,19
B22005H,106,3
B22005H,106,7
B22005I,106,19
B22005I,106,3
B22005I,106,7
B22007,106,19
B22007,106,17
B22007,106,18
B22007,106,7
C22007,106,19
C22007,106,17
C22007,106,18
C22007,106,7
B22008,106,19
B22008,106,7
B22008,106,10
B22010,106,19
B22010,106,23
B22010,106,7
B23001,107,1
B23001,107,17
B23001,107,2
C23001,108,1
C23001,108,17
C23001,108,2
B23002A,108,1
B23002A,108,3
B23002A,108,17
B23002A,108,2
C23002A,111,1
C23002A,111,3
C23002A,111,17
C23002A,111,2
B23002B,109,1
B23002B,109,3
B23002B,109,17
B23002B,109,2
C23002B,111,1
C23002B,111,3
C23002B,111,17
C23002B,111,2
B23002C,109,1
B23002C,109,3
B23002C,109,17
B23002C,109,2
C23002C,111,1
C23002C,111,3
C23002C,111,17
C23002C,111,2
B23002D,109,1
B23002D,109,3
B23002D,109,17
B23002D,109,2
C23002D,112,1
C23002D,112,3
C23002D,112,17
C23002D,112,2
B23002E,110,1
B23002E,110,3
B23002E,110,17
B23002E,110,2
C23002E,112,1
C23002E,112,3
C23002E,112,17
C23002E,112,2
B23002F,110,1
B23002F,110,3
B23002F,110,17
B23002F,110,2
C23002F,112,1
C23002F,112,3
C23002F,112,17
C23002F,112,2
B23002G,110,1
B23002G,110,3
B23002G,110,17
B23002G,110,2
C23002G,112,1
C23002G,112,3
C23002G,112,17
C23002G,112,2
B23002H,111,1
B23002H,111,3
B23002H,111,17
B23002H,111,2
C23002H,112,1
C23002H,112,3
C23002H,112,17
C23002H,112,2
B23002I,111,1
B23002I,111,3
B23002I,111,17
B23002I,111,2
C23002I,112,1
C23002I,112,3
C23002I,112,17
C23002I,112,2
B23003,112,1
B23003,112,17
B23003,112,8
B23004,112,21
B23004,112,1
B23004,112,17
C23004,112,21
C23004,112,17
B23006,113,13
B23006,113,17
B23007,113,7
B23007,113,18
B23007,113,17
B23007,113,8
C23007,113,7
C23007,113,18
C23007,113,17
C23007,113,8
B23008,113,7
B23008,113,17
B23008,113,8
C23008,113,7
C23008,113,17
C23008,113,8
B23009,113,7
B23009,113,18
B23009,113,17
B23009,113,8
B23010,113,7
B23010,113,17
B23010,113,8
B23013,113,1
B23013,113,17
B23013,113,2
B23018,113,17
B23018,113,2
B23020,113,17
B23022,114,17
B23022,114,2
C23022,114,17
C23022,114,2
B23023,114,23
B23023,114,17
B23023,114,2
C23023,114,23
C23023,114,17
C23023,114,2
B23024,114,23
B23024,114,9
B23024,114,17
B23025,114,17
B24010,116,17
B24010,116,2
C24010,119,17
C24010,119,2
B24010A,116,3
B24010A,116,17
B24010A,116,2
C24010A,119,3
C24010A,119,17
C24010A,119,2
B24010B,116,3
B24010B,116,17
B24010B,116,2
C24010B,119,3
C24010B,119,17
C24010B,119,2
B24010C,117,3
B24010C,117,17
B24010C,117,2
C24010C,119,3
C24010C,119,17
C24010C,119,2
B24010D,117,3
B24010D,117,17
B24010D,117,2
C24010D,119,3
C24010D,119,17
C24010D,119,2
B24010E,117,3
B24010E,117,17
B24010E,117,2
C24010E,119,3
C24010E,119,17
C24010E,119,2
B24010F,118,3
B24010F,118,17
B24010F,118,2
C24010F,119,3
C24010F,119,17
C24010F,119,2
B24010G,118,3
B24010G,118,17
B24010G,118,2
C24010G,119,3
C24010G,119,17
C24010G,119,2
B24010H,118,3
B24010H,118,17
B24010H,118,2
C24010H,120,3
C24010H,120,17
C24010H,120,2
B24010I,119,3
B24010I,119,17
B24010I,119,2
C24010I,120,3
C24010I,120,17
C24010I,120,2
B24011,120,17
B24011,120,10
B24012,120,2
B24012,120,17
B24012,120,10
B24020,122,17
B24020,122,2
C24020,122,17
C24020,122,2
B24021,122,17
B24021,122,10
B24022,122,2
B24022,122,17
B24022,122,10
B24030,123,17
B24030,123,2
C24030,124,17
C24030,124,2
B24031,124,17
B24031,124,10
B24032,124,2
B24032,124,17
B24032,124,10
B24040,125,17
B24040,125,2
C24040,126,17
C24040,126,2
B24041,126,17
B24041,126,10
B24042,126,2
B24042,126,17
B24042,126,10
B24050,127,17
C24050,128,17
B24060,129,17
C24060,130,17
B24070,130,17
C24070,131,17
B24080,131,17
B24080,131,2
C24080,131,17
C24080,131,2
B24081,131,17
B24081,131,10
B24082,131,2
B24082,131,17
B24082,131,10
B24090,131,17
B24090,131,2
C24090,131,17
C24090,131,2
B24091,131,17
B24091,131,10
B24092,131,2
B24092,131,17
B24092,131,10
B24121,134,17
B24121,134,10
B24122,137,17
B24122,137,10
B24123,140,17
B24123,140,10
B24124,143,17
B24125,146,17
B24126,149,17
B25001,150,28
B25002,150,28
B25002,150,29
B25003,150,28
B25003,150,15
B25003A,150,28
B25003A,150,3
B25003A,150,7
B25003A,150,15
B25003B,150,28
B25003B,150,3
B25003B,150,7
B25003B,150,15
B25003C,150,28
B25003C,150,3
B25003C,150,7
B25003C,150,15
B25003D,150,28
B25003D,150,3
B25003D,150,7
B25003D,150,15
B25003E,150,28
B25003E,150,3
B25003E,150,7
B25003E,150,15
B25003F,150,28
B25003F,150,3
B25003F,150,7
B25003F,150,15
B25003G,150,28
B25003G,150,3
B25003G,150,7
B25003G,150,15
B25003H,150,28
B25003H,150,3
B25003H,150,7
B25003H,150,15
B25003I,150,28
B25003I,150,3
B25003I,150,7
B25003I,150,15
B25004,150,28
B25004,150,29
C25004,150,28
C25004,150,29
B25005,150,28
B25005,150,29
B25006,150,28
B25006,150,3
B25006,150,7
B25007,150,28
B25007,150,7
B25007,150,1
B25007,150,15
B25008,150,28
B25008,150,15
B25008,150,1
B25008,150,2
B25009,150,28
B25009,150,7
B25009,150,15
B25010,150,28
B25010,150,7
B25010,150,15
B25011,150,28
B25011,150,7
B25011,150,15
B25012,150,28
B25012,150,18
B25012,150,7
B25012,150,8
B25012,150,15
B25013,150,28
B25013,150,13
B25013,150,7
B25013,150,15
B25014,150,28
B25014,150,29
B25014,150,15
C25014,150,28
C25014,150,29
C25014,150,15
B25014A,150,28
B25014A,150,3
B25014A,150,7
B25014A,150,29
B25014B,150,28
B25014B,150,3
B25014B,150,7
B25014B,150,29
B25014C,150,28
B25014C,150,3
B25014C,150,7
B25014C,150,29
B25014D,150,28
B25014D,150,3
B25014D,150,7
B25014D,150,29
B25014E,150,28
B25014E,150,3
B25014E,150,7
B25014E,150,29
B25014F,150,28
B25014F,150,3
B25014F,150,7
B25014F,150,29
B25014G,150,28
B25014G,150,3
B25014G,150,7
B25014G,150,29
B25014H,150,28
B25014H,150,3
B25014H,150,7
B25014H,150,29
B25014I,150,28
B25014I,150,3
B25014I,150,7
B25014I,150,29
B25015,151,28
B25015,151,7
B25015,151,1
B25015,151,29
B25015,151,15
C25015,151,28
C25015,151,7
C25015,151,1
C25015,151,29
C25015,151,15
B25016,151,28
B25016,151,24
B25016,151,29
B25016,151,15
C25016,151,28
C25016,151,24
C25016,151,29
C25016,151,15
B25017,151,28
B25017,151,24
B25018,151,28
B25018,151,24
B25019,151,28
B25019,151,24
B25020,151,28
B25020,151,24
B25020,151,15
C25020,151,28
C25020,151,24
C25020,151,15
B25021,151,28
B25021,151,24
B25021,151,15
B25022,151,28
B25022,151,24
B25022,151,15
B25023,151,28
B25023,151,24
B25023,151,29
C25023,151,28
C25023,151,24
C25023,151,29
B25024,151,28
B25024,151,24
B25026,151,28
B25026,151,2
B25026,151,7
B25026,151,1
B25026,151,15
B25027,151,28
B25027,151,7
B25027,151,1
B25027,151,30
C25027,151,28
C25027,151,7
C25027,151,1
C25027,151,30
B25028,151,28
B25028,151,24
B25028,151,15
B25029,151,28
B25029,151,7
B25029,151,15
B25032,152,28
B25032,152,24
B25032,152,15
C25032,152,28
C25032,152,24
C25032,152,15
B25032A,152,28
B25032A,152,3
B25032A,152,7
B25032A,152,24
C25032A,152,28
C25032A,152,3
C25032A,152,7
C25032A,152,24
B25032B,152,28
B25032B,152,3
B25032B,152,7
B25032B,152,24
C25032B,152,28
C25032B,152,3
C25032B,152,7
C25032B,152,24
B25032C,152,28
B25032C,152,3
B25032C,152,7
B25032C,152,24
C25032C,152,28
C25032C,152,3
C25032C,152,7
C25032C,152,24
B25032D,152,28
B25032D,152,3
B25032D,152,7
B25032D,152,24
C25032D,152,28
C25032D,152,3
C25032D,152,7
C25032D,152,24
B25032E,152,28
B25032E,152,3
B25032E,152,7
B25032E,152,24
C25032E,152,28
C25032E,152,3
C25032E,152,7
C25032E,152,24
B25032F,152,28
B25032F,152,3
B25032F,152,7
B25032F,152,24
C25032F,152,28
C25032F,152,3
C25032F,152,7
C25032F,152,24
B25032G,152,28
B25032G,152,3
B25032G,152,7
B25032G,152,24
C25032G,152,28
C25032G,152,3
C25032G,152,7
C25032G,152,24
B25032H,152,28
B25032H,152,3
B25032H,152,7
B25032H,152,24
C25032H,152,28
C25032H,152,3
C25032H,152,7
C25032H,152,24
B25032I,152,28
B25032I,152,3
B25032I,152,7
B25032I,152,24
C25032I,152,28
C25032I,152,3
C25032I,152,7
C25032I,152,24
B25033,152,1
B25033,152,28
B25033,152,15
B25033,152,24
B25033,152,2
C25033,152,1
C25033,152,28
C25033,152,15
C25033,152,24
C25033,152,2
B25034,152,28
B25034,152,24
B25035,152,28
B25035,152,24
B25036,152,28
B25036,152,24
B25036,152,15
B25037,152,28
B25037,152,24
B25037,152,15
B25038,153,28
B25038,153,7
B25038,153,15
B25039,153,28
B25039,153,7
B25039,153,15
B25040,153,28
B25040,153,24
B25041,153,28
B25041,153,24
B25042,153,28
B25042,153,24
B25042,153,15
B25043,153,28
B25043,153,7
B25043,153,1
B25043,153,15
C25043,153,28
C25043,153,15
B25044,153,28
B25044,153,16
B25044,153,15
B25045,153,28
B25045,153,16
B25045,153,7
B25045,153,1
B25045,153,15
C25045,153,28
C25045,153,16
C25045,153,15
B25046,153,28
B25046,153,16
B25046,153,15
B25047,153,28
B25047,153,24
B25048,153,28
B25048,153,24
B25049,153,28
B25049,153,24
B25049,153,15
B25050,153,28
B25050,153,24
B25050,153,29
C25050,153,28
C25050,153,24
C25050,153,29
B25051,153,28
B25051,153,24
B25052,153,28
B25052,153,24
B25053,153,28
B25053,153,24
B25053,153,15
B25054,153,28
B25054,153,24
C25054,153,28
C25054,153,24
B25055,153,28
B25055,153,7
C25055,153,28
C25055,153,7
B25056,153,31
B25056,153,28
C25056,153,31
C25056,153,28
B25057,153,31
B25057,153,28
B25058,153,31
