table_id,sequence_number,topic_id
B23007,74,18
B23007,74,17
B23007,74,8
B23008,74,7
B23008,74,17
B23008,74,8
B23009,74,7
B23009,74,18
B23009,74,17
B23009,74,8
B23010,74,7
B23010,74,17
B23010,74,8
B23013,74,1
B23013,74,17
B23013,74,2
B23018,74,17
B23018,74,2
B23020,74,17
B23022,74,17
B23022,74,2
B23025,75,17
B24011,76,17
B24011,76,10
B24012,77,2
B24012,77,17
B24012,77,10
B24021,77,17
B24021,77,10
B24022,78,2
B24022,78,17
B24022,78,10
B24031,78,17
B24031,78,10
B24032,78,2
B24032,78,17
B24032,78,10
B24041,79,17
B24041,79,10
B24042,79,2
B24042,79,17
B24042,79,10
B24080,80,17
B24080,80,2
B24081,80,17
B24081,80,10
B24082,80,2
B24082,80,17
B24082,80,10
B24090,80,17
B24090,80,2
B24091,80,17
B24091,80,10
B24092,80,2
B24092,80,17
B24092,80,10
B24121,83,17
B24121,83,10
B24122,86,17
B24122,86,10
B24123,89,17
B24123,89,10
B24124,92,17
B24125,95,17
B24126,98,17
B25001,99,26
B25002,99,26
B25002,99,27
B25003,99,26
B25003,99,15
B25003A,99,26
B25003A,99,3
B25003A,99,7
B25003A,99,15
B25003B,99,26
B25003B,99,3
B25003B,99,7
B25003B,99,15
B25003C,99,26
B25003C,99,3
B25003C,99,7
B25003C,99,15
B25003D,99,26
B25003D,99,3
B25003D,99,7
B25003D,99,15
B25003E,99,26
B25003E,99,3
B25003E,99,7
B25003E,99,15
B25003F,99,26
B25003F,99,3
B25003F,99,7
B25003F,99,15
B25003G,99,26
B25003G,99,3
B25003G,99,7
B25003G,99,15
B25003H,99,26
B25003H,99,3
B25003H,99,7
B25003H,99,15
B25003I,99,26
B25003I,99,3
B25003I,99,7
B25003I,99,15
B25004,99,26
B25004,99,27
B25005,99,26
B25005,99,27
B25006,99,26
B25006,99,3
B25006,99,7
B25007,99,26
B25007,99,7
B25007,99,1
B25007,99,15
B25008,99,26
B25008,99,15
B25008,99,1
B25008,99,2
B25009,99,26
B25009,99,7
B25009,99,15
B25010,99,26
B25010,99,7
B25010,99,15
B25011,99,26
B25011,99,7
B25011,99,15
B25012,99,26
B25012,99,18
B25012,99,7
B25012,99,8
B25012,99,15
B25013,99,26
B25013,99,13
B25013,99,7
B25013,99,15
B25014,99,26
B25014,99,27
B25014,99,15
B25014A,99,26
B25014A,99,3
B25014A,99,7
B25014A,99,27
B25014B,99,26
B25014B,99,3
B25014B,99,7
B25014B,99,27
B25014C,99,26
B25014C,99,3
B25014C,99,7
B25014C,99,27
B25014D,99,26
B25014D,99,3
B25014D,99,7
B25014D,99,27
B25014E,99,26
B25014E,99,3
B25014E,99,7
B25014E,99,27
B25014F,99,26
B25014F,99,3
B25014F,99,7
B25014F,99,27
B25014G,99,26
B25014G,99,3
B25014G,99,7
B25014G,99,27
B25014H,99,26
B25014H,99,3
B25014H,99,7
B25014H,99,27
B25014I,99,26
B25014I,99,3
B25014I,99,7
B25014I,99,27
B25015,99,26
B25015,99,7
B25015,99,1
B25015,99,27
B25015,99,15
B25016,100,26
B25016,100,23
B25016,100,27
B25016,100,15
B25017,100,26
B25017,100,23
B25018,100,26
B25018,100,23
B25019,100,26
B25019,100,23
B25020,100,26
B25020,100,23
B25020,100,15
B25021,100,26
B25021,100,23
B25021,100,15
B25022,100,26
B25022,100,23
B25022,100,15
B25023,100,26
B25023,100,23
B25023,100,27
B25024,100,26
B25024,100,23
B25026,100,26
B25026,100,2
B25026,100,7
B25026,100,1
B25026,100,15
B25027,100,26
B25027,100,7
B25027,100,1
B25027,100,28
B25032,100,26
B25032,100,23
B25032,100,15
B25032A,100,26
B25032A,100,3
B25032A,100,7
B25032A,100,23
B25032B,100,26
B25032B,100,3
B25032B,100,7
B25032B,100,23
B25032C,100,26
B25032C,100,3
B25032C,100,7
B25032C,100,23
B25032D,100,26
B25032D,100,3
B25032D,100,7
B25032D,100,23
B25032E,100,26
B25032E,100,3
B25032E,100,7
B25032E,100,23
B25032F,100,26
B25032F,100,3
B25032F,100,7
B25032F,100,23
B25032G,100,26
B25032G,100,3
B25032G,100,7
B25032G,100,23
B25032H,100,26
B25032H,100,3
B25032H,100,7
B25032H,100,23
B25032I,100,26
B25032I,100,3
B25032I,100,7
B25032I,100,23
B25033,100,1
B25033,100,26
B25033,100,15
B25033,100,23
B25033,100,2
B25034,101,26
B25034,101,23
B25035,101,26
B25035,101,23
B25036,101,26
B25036,101,23
B25036,101,15
B25037,101,26
B25037,101,23
B25037,101,15
B25038,101,26
B25038,101,7
B25038,101,15
B25039,101,26
B25039,101,7
B25039,101,15
B25040,101,26
B25040,101,23
B25041,101,26
B25041,101,23
B25042,101,26
B25042,101,23
B25042,101,15
B25043,101,26
B25043,101,7
B25043,101,1
B25043,101,15
B25044,101,26
B25044,101,16
B25044,101,15
B25045,101,26
B25045,101,16
B25045,101,7
B25045,101,1
B25045,101,15
B25046,101,26
B25046,101,16
B25046,101,15
B25047,101,26
B25047,101,23
B25048,101,26
B25048,101,23
B25049,101,26
B25049,101,23
B25049,101,15
B25050,101,26
B25050,101,23
B25050,101,27
B25051,101,26
B25051,101,23
B25052,101,26
B25052,101,23
B25053,101,26
B25053,101,23
B25053,101,15
B25054,101,26
B25054,101,23
B25055,101,26
B25055,101,7
B25056,101,29
B25056,101,26
B25057,101,29
B25057,101,26
B25058,101,29
B25058,101,26
B25059,101,29
B25059,101,26
B25060,101,29
B25060,101,26
B25061,102,29
B25061,102,26
B25062,102,29
B25062,102,26
B25063,102,29
B25063,102,26
B25064,102,29
B25064,102,26
B25065,102,29
B25065,102,26
B25066,102,29
B25066,102,26
B25066,102,23
B25067,102,29
B25067,102,26
B25068,102,29
B25068,102,26
B25068,102,23
B25069,102,29
B25069,102,26
B25070,102,29
B25070,102,26
B25070,102,7
B25070,102,10
B25071,102,29
B25071,102,26
B25071,102,7
B25071,102,10
B25072,102,29
B25072,102,26
B25072,102,7
B25072,102,10
B25073,102,29
B25073,102,26
B25073,102,7
B25073,102,23
B25073,102,10
B25074,102,29
B25074,102,26
B25074,102,7
B25074,102,10
B25075,103,29
B25075,103,26
B25076,103,29
B25076,103,26
B25077,103,29
B25077,103,26
B25078,103,29
B25078,103,26
B25079,103,29
B25079,103,26
B25079,103,7
B25079,103,1
B25080,103,29
B25080,103,26
B25080,103,23
B25081,103,26
B25081,103,28
B25082,103,29
B25082,103,26
B25082,103,28
B25083,103,29
B25083,103,26
B25085,103,29
B25085,103,26
B25086,103,29
B25086,103,26
B25087,103,29
B25087,103,26
B25087,103,28
B25088,103,29
B25088,103,26
B25088,103,28
B25089,103,29
B25089,103,26
B25089,103,28
B25090,103,29
B25090,103,26
B25090,103,28
B25091,103,29
B25091,103,26
B25091,103,7
B25091,103,28
B25091,103,10
B25092,103,29
B25092,103,26
B25092,103,7
B25092,103,10
B25093,103,29
B25093,103,26
B25093,103,7
B25093,103,10
B25094,103,29
B25094,103,26
B25096,103,29
B25096,103,26
B25096,103,28
B25097,103,29
B25097,103,26
B25097,103,28
B25098,104,26
B25098,104,7
B25098,104,28
B25098,104,10
B25099,104,26
B25099,104,7
B25099,104,28
B25099,104,10
B25100,104,29
B25100,104,26
B25100,104,7
B25100,104,28
B25100,104,10
B25101,104,29
B25101,104,26
B25101,104,7
B25101,104,28
B25101,104,10
B25102,104,29
B25102,104,26
B25102,104,28
B25103,104,29
B25103,104,26
B25103,104,28
B25104,104,29
B25104,104,26
B25105,104,29
B25105,104,26
B25106,104,29
B25106,104,26
B25106,104,15
B25106,104,7
B25106,104,10
B25107,104,29
B25107,104,26
B25107,104,23
B25108,104,29
B25108,104,26
B25108,104,23
B25109,104,29
B25109,104,26
B25109,104,7
B25109,104,15
B25110,104,29
B25110,104,26
B25110,104,7
B25110,104,15
B25111,104,29
B25111,104,26
B25111,104,23
B25112,104,29
B25112,104,26
B25112,104,23
B25113,104,29
B25113,104,26
B25113,104,7
B25113,104,15
B25114,104,29
B25114,104,26
B25114,104,7
B25114,104,15
B25115,105,26
B25115,105,7
B25115,105,8
B25115,105,15
B25116,105,26
B25116,105,7
B25116,105,1
B25116,105,15
B25117,105,26
B25117,105,23
B25117,105,15
B25118,105,26
B25118,105,15
B25118,105,7
B25118,105,10
B25119,105,26
B25119,105,15
B25119,105,7
B25119,105,10
B25120,105,26
B25120,105,15
B25120,105,7
B25120,105,28
B25120,105,10
B25121,105,29
B25121,105,26
B25121,105,7
B25121,105,10
B25122,106,29
B25122,106,26
B25122,106,7
B25122,106,10
B25123,106,26
B25123,106,15
B25124,106,26
B25124,106,7
B25124,106,23
B25124,106,15
B25125,107,1
B25125,107,26
B25125,107,7
B25125,107,23
B25125,107,15
B25126,107,1
B25126,107,26
B25126,107,7
B25126,107,23
B25126,107,15
B25127,107,26
B25127,107,23
B25127,107,15
B25128,107,26
B25128,107,7
B25128,107,1
B25128,107,15
B25129,108,26
B25129,108,7
B25129,108,23
B25129,108,15
B26001,109,30
B98001,110,0
B98002,110,0
B98002,110,30
B98011,110,0
B98012,110,0
B98012,110,1
B98012,110,2
B98013,110,0
B98013,110,1
B98013,110,3
B98013,110,2
B98014,110,0
B98014,110,30
B98021,110,0
B98022,110,0
B98022,110,30
B98031,110,0
B98032,110,0
B99011,111,0
B99012,111,0
B99021,111,0
B99021,111,3
B99031,111,0
B99031,111,3
B99051,111,0
B99051,111,6
B99052,111,0
B99052PR,111,0
B99061,111,0
B99061,111,5
B99071,111,0
B99072,111,0
B99080,111,0
B99080,111,16
B99080,111,17
B99081,111,0
B99081,111,16
B99081,111,17
B99082,111,0
B99082,111,27
B99083,111,0
B99083,111,16
B99083,111,17
B99084,111,0
B99084,111,16
B99084,111,17
B99085,111,0
B99085,111,16
B99085,111,17
B99086,112,0
B99086,112,16
B99086,112,17
B99087,112,0
B99087,112,16
B99087,112,17
B99088,112,0
B99088,112,16
B99088,112,17
B99089,112,0
B99089,112,16
B99089,112,17
B99092,113,0
B99102,113,0
B99102,113,22
B99102,113,8
B99103,113,0
B99103,113,22
B99103,113,8
B99104,113,0
B99104,113,22
B99104,113,8
B99121,113,0
B99121,113,12
B99131,113,0
B99131,113,12
B99132,113,0
B99141,113,0
B99141,113,13
B99142,113,0
B99142,113,13
B99151,113,0
B99151,113,13
B99161,113,0
B99161,113,11
B99162,113,0
B99162,113,11
B99163,113,0
B99171,113,0
B99171,113,9
B99172,113,0
B99172,113,9
B99172,113,7
B99191,113,0
B99191,113,10
B99192,113,0
B99192,113,7
B99192,113,10
B99193,113,0
B99193,113,7
B99193,113,10
B99194,113,0
B99194,113,7
B99194,113,10
B99201,113,0
B99201,113,10
B99211,113,0
B99211,113,25
B99212,113,0
B99212,113,25
B99221,113,0
B99221,113,19
B99231,113,0
B99231,113,17
B99232,113,0
B99232,113,17
B99233,113,0
B99233,113,17
B99234,113,0
B99234,113,17
B99241,113,0
B99241,113,17
B99242,113,0
B99242,113,17
B99243,113,0
B99243,113,17
B99244,113,0
B99244,113,17
B99245,113,0
B99245,113,17
B99246,113,0
B99246,113,17
B992510,113,0
B992510,113,23
B992511,113,0
B992511,113,23
B992512,113,0
B992512,113,16
B992513,113,0
B992514,113,0
B992515,113,0
B992515,113,29
B992516,113,0
B992516,113,29
B992518,113,0
B992518,113,29
B992519,113,0
B992519,113,29
B99252,113,0
B99252,113,15
B992520,113,0
B992520,113,29
B992521,113,0
B992521,113,28
B992522,113,0
B992522,113,29
B992522,113,28
B992523,113,0
B992523,113,29
B99253,113,0
B99253,113,27
B99254,113,0
B99254,113,23
B99255,113,0
B99255,113,23
B99256,113,0
B99256,113,23
B99257,113,0
B99257,113,7
B99257,113,15
B99258,113,0
B99258,113,23
B99259,113,0
B99259,113,23
C02003,4,3
C14007A,41,13
C14007A,41,3
C14007B,41,13
C14007B,41,3
C14007C,41,13
C14007C,41,3
C14007D,41,13
C14007D,41,3
C14007E,41,13
C14007E,41,3
C14007F,41,13
C14007F,41,3
C14007G,42,13
C14007G,42,3
C14007H,42,13
C14007H,42,3
C14007I,42,13
C14007I,42,3
C15002A,43,13
C15002A,43,3
C15002A,43,2
C15002B,43,13
C15002B,43,3
C15002B,43,2
C15002C,43,13
C15002C,43,3
C15002C,43,2
C15002D,43,13
C15002D,43,3
C15002D,43,2
C15002E,43,13
C15002E,43,3
C15002E,43,2
C15002F,43,13
C15002F,43,3
C15002F,43,2
C15002G,43,13
C15002G,43,3
C15002G,43,2
C15002H,43,13
C15002H,43,3
C15002H,43,2
C15002I,43,13
C15002I,43,3
C15002I,43,2
C17002,49,9
C17002,49,10
C21001A,70,1
C21001A,70,3
C21001A,70,25
C21001A,70,2
C21001B,70,1
C21001B,70,3
C21001B,70,25
C21001B,70,2
C21001C,70,1
C21001C,70,3
C21001C,70,25
C21001C,70,2
C21001D,70,1
C21001D,70,3
C21001D,70,25
C21001D,70,2
C21001E,70,1
C21001E,70,3
C21001E,70,25
C21001E,70,2
C21001F,70,1
C21001F,70,3
C21001F,70,25
C21001F,70,2
C21001G,70,1
C21001G,70,3
C21001G,70,25
C21001G,70,2
C21001H,70,1
C21001H,70,3
C21001H,70,25
C21001H,70,2
C21001I,70,1
C21001I,70,3
C21001I,70,25
C21001I,70,2
C23002A,72,1
C23002A,72,3
C23002A,72,17
C23002A,72,2
C23002B,72,1
C23002B,72,3
C23002B,72,17
C23002B,72,2
C23002C,73,1
C23002C,73,3
C23002C,73,17
C23002C,73,2
C23002D,73,1
C23002D,73,3
C23002D,73,17
C23002D,73,2
C23002E,73,1
C23002E,73,3
C23002E,73,17
C23002E,73,2
C23002F,73,1
C23002F,73,3
C23002F,73,17
C23002F,73,2
C23002G,73,1
C23002G,73,3
C23002G,73,17
C23002G,73,2
C23002H,73,1
C23002H,73,3
C23002H,73,17
C23002H,73,2
C23002I,73,1
C23002I,73,3
C23002I,73,17
C23002I,73,2
C24010,76,17
C24010,76,2
C24010A,76,3
C24010A,76,17
C24010A,76,2
C24010B,76,3
C24010B,76,17
C24010B,76,2
C24010C,76,3
C24010C,76,17
C24010C,76,2
C24010D,76,3
C24010D,76,17
C24010D,76,2
C24010E,76,3
C24010E,76,17
C24010E,76,2
C24010F,76,3
C24010F,76,17
C24010F,76,2
C24010G,76,3
C24010G,76,17
C24010G,76,2
C24010H,76,3
C24010H,76,17
C24010H,76,2
C24010I,76,3
C24010I,76,17
C24010I,76,2
C24020,77,17
C24020,77,2
C24030,78,17
C24030,78,2
C24040,79,17
C24040,79,2
C24050,79,17
C24060,80,17
C24070,80,17
C25095,103,29
C25095,103,26
C25095,103,7
C25095,103,10
